task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	sample_id	sra_bytes
7745	3399959.pbs02	fastq_dump	SRX660700	fastq_dump (SRX660700)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013318369	1630013334889	1630013819523	501154	476732		44.2	0.2	67547136.0	184410112.0	68157440.0	244461568.0	834820693.0	8941121441.0	6646.0	68334.0	849489710.0	8941119112.0	445459.0	1789.0	/scratch1/btsheal/work/27/097990b886db0a875db908664e8ea5			SRX660700	832308793
6152	3397888.pbs02	fastq_dump	SRX3405394	fastq_dump (SRX3405394)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630007291478	1630007306221	1630007379061	87583	54000		21.9	0.1	43782144.0	161558528.0	43790336.0	228261888.0	47541801.0	396800056.0	4541.0	3146.0	62210815.0	396797734.0	34382.0	271.0	/scratch1/btsheal/work/27/1627f9c47dbd8ee8d810c3c379526a			SRX3405394	45038476
1437	3391256.pbs02	fastq_dump	SRX3394192	fastq_dump (SRX3394192)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989337141	1629989346532	1629989532419	195278	180399		66.2	0.1	44523520.0	161923072.0	44523520.0	228634624.0	766952267.0	3738857458.0	79331.0	28645.0	781621245.0	3738855040.0	382146.0	750.0	/scratch1/btsheal/work/27/74d9ef2bbd121c6d7f8c940c1c3732			SRX3394192	764751742
7488	3399546.pbs02	fastq_dump	ERX1659599	fastq_dump (ERX1659599)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012316860	1630012331723	1630012623825	306965	288694		48.5	0.2	63545344.0	181022720.0	64356352.0	244494336.0	1049847116.0	8347276147.0	6261.0	63804.0	1064516150.0	8347273818.0	459566.0	2569.0	/scratch1/btsheal/work/27/9e125efd02a16ca4839df239d60688			ERX1659599	1047334261
4787	3396260.pbs02	fastq_dump	SRX423305	fastq_dump (SRX423305)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002057973	1630002073651	1630002430888	372915	353202		35.5	0.2	63770624.0	181473280.0	64335872.0	242581504.0	1523950627.0	8248282202.0	8411.0	63048.0	1538619648.0	8248279870.0	478636.0	2379.0	/scratch1/btsheal/work/27/b05d2a4c978f1f3a07f56b163b7a55			SRX423305	1521446170
8247	3400951.pbs02	fastq_dump	SRX1397833	fastq_dump (SRX1397833)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015203874	1630015215004	1630015244981	41107	32808		68.5	0.2	67047424.0	184164352.0	68022272.0	246276096.0	84291923.0	888922044.0	1746.0	6900.0	98960954.0	888919726.0	47143.0	489.0	/scratch1/btsheal/work/28/2b0203876bac2f9e6c9877b69f14a5			SRX1397833	81761801
1494	3391317.pbs02	fastq_dump	SRX2768417	fastq_dump (SRX2768417)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989558694	1629989570108	1629990248329	689635	677947		55.5	0.1	44568576.0	161857536.0	44646400.0	228335616.0	1553046045.0	12997231067.0	135750.0	99280.0	1567715010.0	12997228646.0	830413.0	1584.0	/scratch1/btsheal/work/28/5d2d2b69a62c93bbe6eb8e922bb714			SRX2768417	1551067437
9120	3402301.pbs02	fastq_dump	SRX2248451	fastq_dump (SRX2248451)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018531442	1630018542536	1630019072437	540995	528524		41.8	0.1	44630016.0	162271232.0	44630016.0	228597760.0	1762926555.0	7140232389.0	149493.0	54595.0	1777595525.0	7140229968.0	659985.0	1132.0	/scratch1/btsheal/work/28/9d348a4aca9f80eb2065ed8939074b			SRX2248451	1761006620
3885	3394781.pbs02	fastq_dump	SRX3010442	fastq_dump (SRX3010442)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629998642100	1629998648949	1629998778925	136825	125974		73.7	0.1	44539904.0	161910784.0	44576768.0	228540416.0	209758908.0	2123019483.0	24341.0	16316.0	224427928.0	2123017154.0	154776.0	3198.0	/scratch1/btsheal/work/29/509820873a1e6701613e1148d7b2ed			SRX3010442	207334213
6809	3398565.pbs02	fastq_dump	SRX2248410	fastq_dump (SRX2248410)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630009766968	1630009780044	1630010119677	352709	336520		36.9	0.2	64966656.0	182439936.0	65015808.0	243548160.0	1114789837.0	6059948488.0	7400.0	46452.0	1127844458.0	6059944126.0	335424.0	3630.0	/scratch1/btsheal/work/29/d3cc6ab3a656d21b4a6134ebf582df			SRX2248410	1110675482
5560	3397087.pbs02	fastq_dump	SRX386472	fastq_dump (SRX386472)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005028568	1630005036374	1630005061390	32822	22017		39.1	0.2	59654144.0	108097536.0	59846656.0	108285952.0	39765112.0	313877396.0	1391.0	2513.0	54434138.0	313875076.0	25092.0	302.0	/scratch1/btsheal/work/29/ded98e8f58cfdad1f26ba08ea93b08			SRX386472	37229227
4587	3395545.pbs02	fastq_dump	SRX2435523	fastq_dump (SRX2435523)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001331463	1630001340508	1630001482491	151028	137548		47.3	0.2	64086016.0	181055488.0	64090112.0	245321728.0	369087915.0	2717016647.0	2906.0	20848.0	383756926.0	2717014322.0	168055.0	1229.0	/scratch1/btsheal/work/2a/73f4ac6628470b94c8cb9e1ab0df1c			SRX2435523	366561339
890	3390342.pbs02	fastq_dump	DRX088897	fastq_dump (DRX088897)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987183717	1629987239280	1629987272562	88845	33454		71.0	0.2	68177920.0	185114624.0	68177920.0	244604928.0	123079504.0	864171188.0	1741.0	6712.0	137752624.0	864168870.0	48682.0	623.0	/scratch1/btsheal/work/2a/74f38509770049555c3081124ad54d			DRX088897	120557339
3030	3393410.pbs02	fastq_dump	SRX997449	fastq_dump (SRX997449)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995376248	1629995383401	1629995690585	314337	302641		49.5	0.2	73379840.0	190783488.0	73379840.0	244301824.0	921433380.0	6233270905.0	5031.0	47675.0	936102385.0	6233268576.0	322429.0	2167.0	/scratch1/btsheal/work/2a/8dfac95e43574d707ca2e8c9403f6a			SRX997449	918915485
1826	3391703.pbs02	fastq_dump	SRX1456213	fastq_dump (SRX1456213)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990722398	1629990729572	1629992410389	1687991	1675561		44.1	0.1	46534656.0	163905536.0	46673920.0	229105664.0	7166371094.0	42463409961.0	381611.0	324090.0	7181040095.0	42463407626.0	2867327.0	11969.0	/scratch1/btsheal/work/2a/aec03bdf0059cacb236218169383bc			SRX1456213	7.16538e+09
2189	3392589.pbs02	fastq_dump	ERX1719921	fastq_dump (ERX1719921)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992187672	1629992194833	1629992450445	262773	254236		65.6	0.2	71417856.0	187330560.0	71426048.0	244822016.0	1372652043.0	7307838920.0	8909.0	55873.0	1387321080.0	7307836592.0	484350.0	2612.0	/scratch1/btsheal/work/2a/f3bbaa1a4889818ad08dbde98aaa67			ERX1719921	1370154606
4450	3395405.pbs02	fastq_dump	SRX465395	fastq_dump (SRX465395)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630000798036	1630000810809	1630000982567	184531	164103		43.1	0.2	84140032.0	200818688.0	84140032.0	263225344.0	340638649.0	2856219476.0	4579.0	22111.0	352078784.0	2856213090.0	102679.0	1069.0	/scratch1/btsheal/work/2b/64b3ceba8686f1d65949db24f7ffd0			SRX465395	334918980
8497	3401704.pbs02	fastq_dump	SRX2658675	fastq_dump (SRX2658675)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016156901	1630016187655	1630017446139	1289238	1274115		41.8	0.2	64372736.0	182345728.0	64401408.0	243863552.0	7359267097.0	36483891513.0	34476.0	278468.0	7373936098.0	36483889182.0	2294573.0	10392.0	/scratch1/btsheal/work/2b/8c97ddd8ba73aa57b4bd2c47955497			SRX2658675	7.35687e+09
8503	3401711.pbs02	fastq_dump	SRX1734438	fastq_dump (SRX1734438)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016191896	1630016202750	1630016841382	649486	629524		38.0	0.2	65212416.0	182288384.0	65499136.0	244146176.0	2381780752.0	11719999176.0	16276.0	90037.0	2388377708.0	11719986686.0	174094.0	1340.0	/scratch1/btsheal/work/2b/9845b53d4b6f1406e5ad836a166242			SRX1734438	2.37129e+09
8076	3400280.pbs02	fastq_dump	SRX528611	fastq_dump (SRX528611)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014574197	1630014593614	1630014919367	345170	319874		38.1	0.2	65716224.0	182546432.0	66035712.0	244674560.0	782003036.0	5444720419.0	4561.0	41658.0	796672043.0	5444718094.0	302179.0	2616.0	/scratch1/btsheal/work/2c/7c675fdf9d9b77db5c8657e8c2ccad			SRX528611	779480173
7598	3399741.pbs02	fastq_dump	SRX2342691	fastq_dump (SRX2342691)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012772827	1630012789724	1630013591784	818957	794726		38.1	0.1	45084672.0	162955264.0	45391872.0	228864000.0	1994398337.0	13037282555.0	101015.0	99586.0	2009067302.0	13037280134.0	815985.0	1240.0	/scratch1/btsheal/work/2c/e23c3aa148413a1e5f30d3c1c21667			SRX2342691	1992280831
5256	3396758.pbs02	fastq_dump	SRX2741554	fastq_dump (SRX2741554)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003832176	1630003844601	1630004163579	331403	315676		47.5	0.2	71032832.0	188518400.0	73195520.0	245420032.0	1273971132.0	8959044553.0	8451.0	68471.0	1288640158.0	8959042224.0	524510.0	9092.0	/scratch1/btsheal/work/2d/c6c5b4792f4696df820ef604ff73c0			SRX2741554	1271466488
7888	3400101.pbs02	fastq_dump	SRX398804	fastq_dump (SRX398804)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013875708	1630013892207	1630013991873	116165	86338		21.9	0.2	76787712.0	194113536.0	76787712.0	255275008.0	155388127.0	860198186.0	1651.0	6681.0	170057146.0	860195862.0	50888.0	359.0	/scratch1/btsheal/work/2d/d7d75456c438b515846ab2620688c9			SRX398804	152857011
9127	3402306.pbs02	fastq_dump	SRX2189174	fastq_dump (SRX2189174)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018552496	1630018559209	1630018794798	242302	225024		40.2	0.2	64847872.0	182390784.0	66166784.0	244133888.0	881851151.0	4373827167.0	5011.0	33488.0	896520163.0	4373824838.0	271487.0	1776.0	/scratch1/btsheal/work/2d/d9dcbc1543248323de9bf6afa31d7d			SRX2189174	879330830
6561	3398304.pbs02	fastq_dump	SRX152174	fastq_dump (SRX152174)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008839199	1630008854693	1630008947782	108583	87062		46.3	0.2	73740288.0	188637184.0	76808192.0	249819136.0	152878625.0	1430002304.0	1851.0	11029.0	167547646.0	1429999986.0	80766.0	968.0	/scratch1/btsheal/work/2d/f2048c7513ddaf396b39d6beaa7726			SRX152174	150349133
3386	3393759.pbs02	fastq_dump	SRX1397933	fastq_dump (SRX1397933)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996768579	1629996775230	1629996849746	81167	58296		30.9	0.2	68780032.0	185544704.0	68780032.0	244584448.0	67736222.0	713896760.0	1636.0	5565.0	82405249.0	713894438.0	45902.0	268.0	/scratch1/btsheal/work/2e/023638a74aad2f98bb6ced806f17d9			SRX1397933	65205640
5808	3397340.pbs02	fastq_dump	SRX2762802	fastq_dump (SRX2762802)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005983857	1630005999297	1630007000133	1016276	990409		21.1	0.1	45817856.0	163721216.0	45826048.0	229150720.0	2300731842.0	9291347823.0	152237.0	71006.0	2315400852.0	9291345488.0	818149.0	1351.0	/scratch1/btsheal/work/2e/0fb199f321065fd37de79ebefae7bf			SRX2762802	2.29884e+09
4401	3395360.pbs02	fastq_dump	SRX347880	fastq_dump (SRX347880)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630000616950	1630000625689	1630000718520	101570	90728		61.5	0.2	81813504.0	199417856.0	82382848.0	260214784.0	478680807.0	2966036428.0	2931.0	22748.0	493349850.0	2966034114.0	198615.0	1268.0	/scratch1/btsheal/work/2f/0c6a04c8a4fc7729c80ad64034fb18			SRX347880	476154853
7617	3399772.pbs02	fastq_dump	SRX2662876	fastq_dump (SRX2662876)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012841062	1630012855654	1630013581787	740725	717689		42.9	0.2	63176704.0	180809728.0	63606784.0	243855360.0	3320380186.0	21722177613.0	19911.0	165846.0	3335049186.0	21722175278.0	1262102.0	4456.0	/scratch1/btsheal/work/2f/1bc06d8cd96cd01d103313c39535f9			SRX2662876	3.31792e+09
3578	3393934.pbs02	fastq_dump	SRX349070	fastq_dump (SRX349070)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997448933	1629997461286	1629997605148	156215	139547		34.2	0.2	82763776.0	200011776.0	82767872.0	260440064.0	408576790.0	2550093112.0	2686.0	19574.0	423245814.0	2550090794.0	151205.0	1355.0	/scratch1/btsheal/work/2f/63e7d6bf7aaa91135d055a8e0ada56			SRX349070	406049867
4337	3395304.pbs02	fastq_dump	SRX2519638	fastq_dump (SRX2519638)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630000380226	1630000394465	1630000867270	487044	469636		28.8	0.2	64311296.0	181993472.0	64389120.0	243625984.0	1676028936.0	8240156163.0	10229.0	62986.0	1690697952.0	8240153830.0	436217.0	4542.0	/scratch1/btsheal/work/2f/c9a22c9bdf90f07a3e1334a6a6b314			SRX2519638	1673533391
7424	3399425.pbs02	fastq_dump	SRX1247593	fastq_dump (SRX1247593)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012076842	1630012089929	1630012598143	521301	501998		43.5	0.2	69603328.0	186576896.0	69603328.0	243613696.0	2150653449.0	11048216569.0	10991.0	84410.0	2165322463.0	11048214234.0	697052.0	3528.0	/scratch1/btsheal/work/30/003c101ee4afc2bcf62ef70cfd98e0			SRX1247593	2.14816e+09
3156	3393520.pbs02	fastq_dump	SRX2511788	fastq_dump (SRX2511788)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995825919	1629995835621	1629995929815	103896	91683		55.3	0.2	84127744.0	199131136.0	84127744.0	258654208.0	234040554.0	1747822311.0	1991.0	13453.0	248709577.0	1747819986.0	99154.0	1002.0	/scratch1/btsheal/work/30/06d19c3cc01319170773ab52478614			SRX2511788	231536833
8088	3400398.pbs02	fastq_dump	SRX317893	fastq_dump (SRX317893)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014615526	1630014720284	1630014889318	273792	172511		68.6	0.2	65531904.0	183009280.0	65740800.0	242724864.0	1048852642.0	5709248940.0	6211.0	43677.0	1063521676.0	5709246618.0	330291.0	1031.0	/scratch1/btsheal/work/30/30a60e63d3b5920ff0deb2189c9987			SRX317893	1046344089
5179	3396674.pbs02	fastq_dump	SRX2662877	fastq_dump (SRX2662877)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003555335	1630003566170	1630004183759	628424	613704		49.3	0.2	63643648.0	181145600.0	63995904.0	242364416.0	3172353101.0	20247331305.0	18646.0	154594.0	3187022133.0	20247328974.0	1233205.0	3781.0	/scratch1/btsheal/work/30/3e7a4e26883a940f986b9385cc854c			SRX2662877	3.16989e+09
9497	3402677.pbs02	fastq_dump	SRX1460203	fastq_dump (SRX1460203)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630019993708	1630020002576	1630020225502	231794	221272		68.1	0.1	45170688.0	162926592.0	45170688.0	229617664.0	753015951.0	4816299840.0	30781.0	36864.0	767684983.0	4816297514.0	324008.0	5326.0	/scratch1/btsheal/work/31/40185be735255474e15567878cbeff			SRX1460203	750668183
3172	3393538.pbs02	fastq_dump	SRX2683634	fastq_dump (SRX2683634)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995907501	1629995923918	1629996050446	142945	124388		31.3	0.1	44871680.0	162091008.0	44871680.0	228990976.0	174258163.0	1329588815.0	15729.0	10262.0	188927175.0	1329586490.0	88267.0	561.0	/scratch1/btsheal/work/31/573a374f31b28883909b72a8847731			SRX2683634	171900664
2018	3392414.pbs02	fastq_dump	SRX2360464	fastq_dump (SRX2360464)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991498053	1629991515406	1629992592020	1093967	1075011		48.3	0.1	46194688.0	163667968.0	46292992.0	229437440.0	3042061354.0	19832224922.0	251723.0	151426.0	3056730534.0	19832222604.0	1505953.0	28423.0	/scratch1/btsheal/work/31/6f93635c9144de0eab8c4c593168c1			SRX2360464	3.04055e+09
5062	3396542.pbs02	fastq_dump	SRX2095332	fastq_dump (SRX2095332)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003063693	1630003075556	1630003304856	241163	231635		72.3	0.2	69279744.0	185614336.0	69410816.0	244858880.0	637116899.0	6729385196.0	5306.0	51460.0	651785909.0	6729382866.0	375485.0	1784.0	/scratch1/btsheal/work/31/790097fe87e94b9e68dbbc543fcdc0			SRX2095332	634599982
1623	3391469.pbs02	fastq_dump	SRX321621	fastq_dump (SRX321621)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990032831	1629990038860	1629990972268	939437	922977		59.0	0.2	61603840.0	178704384.0	61747200.0	240037888.0	2475755223.0	21531487668.0	14921.0	164391.0	2490424260.0	21531485344.0	1245685.0	11769.0	/scratch1/btsheal/work/31/d3724565b1450ea55593ae736b8e8b			SRX321621	2.47331e+09
4995	3396467.pbs02	fastq_dump	SRX2026163	fastq_dump (SRX2026163)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002804782	1630002823588	1630003508665	703883	680312		36.9	0.2	65228800.0	182530048.0	65392640.0	244154368.0	2380712960.0	12890597351.0	12426.0	98466.0	2395381968.0	12890595016.0	685220.0	3564.0	/scratch1/btsheal/work/32/4e654a80808a791589e3ff695a2aa4			SRX2026163	2.37822e+09
9559	3402783.pbs02	fastq_dump	SRX1761538	fastq_dump (SRX1761538)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630020226788	1630020235543	1630020257961	31173	19478		68.5	0.2	64888832.0	181796864.0	64888832.0	245653504.0	64865064.0	501868592.0	1506.0	3947.0	79534102.0	501866274.0	20151.0	402.0	/scratch1/btsheal/work/32/52ade51adf7fb4eba7a558a99e2a7f			SRX1761538	62332292
6580	3398322.pbs02	fastq_dump	SRX1734414	fastq_dump (SRX1734414)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008932201	1630008945182	1630009969455	1037254	1013752		38.4	0.2	67067904.0	184107008.0	67391488.0	246222848.0	3992919513.0	19731971339.0	27042.0	151566.0	3993058815.0	19731950704.0	206059.0	762.0	/scratch1/btsheal/work/32/57eb59b6d33b01e611336fc2053efe			SRX1734414	3.97606e+09
5673	3397204.pbs02	fastq_dump	SRX1594254	fastq_dump (SRX1594254)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005474276	1630005478506	1630005538491	64215	47694		59.9	0.2	65691648.0	182525952.0	65810432.0	245796864.0	166001070.0	1066688123.0	1931.0	8257.0	180670085.0	1066685802.0	80045.0	582.0	/scratch1/btsheal/work/32/8e767b03de19943f608176ea5dc721			SRX1594254	163467285
6948	3398704.pbs02	fastq_dump	SRX869004	fastq_dump (SRX869004)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630010296806	1630010315493	1630010711887	415081	387643		37.7	0.2	66080768.0	182702080.0	67215360.0	244551680.0	627872969.0	6279715349.0	5001.0	48029.0	642541986.0	6279713020.0	257613.0	1154.0	/scratch1/btsheal/work/32/dc0bae249b303c8b4095ce8d7d322a			SRX869004	625354583
881	3390210.pbs02	fastq_dump	ERX1268171	fastq_dump (ERX1268171)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987146339	1629987202556	1629987332538	186199	127073		72.1	0.2	66334720.0	183345152.0	67051520.0	245145600.0	495624477.0	3567061093.0	3401.0	27333.0	510297596.0	3567058764.0	224770.0	1416.0	/scratch1/btsheal/work/33/2cee5bf959b41c426fc372b2c0f4ed			ERX1268171	493099823
9458	3402629.pbs02	fastq_dump	SRX2754730	fastq_dump (SRX2754730)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630019834023	1630019843431	1630020082541	248518	232244		49.8	0.2	65724416.0	182751232.0	65753088.0	244027392.0	706844156.0	4786408628.0	4171.0	36636.0	721513188.0	4786406302.0	248153.0	2800.0	/scratch1/btsheal/work/33/9ed6487b54fcdedf10b8ec20c432b5			SRX2754730	704322762
3151	3393517.pbs02	fastq_dump	SRX2510633	fastq_dump (SRX2510633)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995813154	1629995820641	1629996014273	201119	190404		68.5	0.2	67194880.0	183943168.0	67575808.0	245952512.0	577718534.0	5615850624.0	4601.0	42964.0	592387561.0	5615848294.0	342677.0	1455.0	/scratch1/btsheal/work/33/f9f3b934938cc18ba3992531afa010			SRX2510633	575200360
2719	3393125.pbs02	fastq_dump	SRX1418407	fastq_dump (SRX1418407)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629994179610	1629994195912	1629994849434	669824	649860		54.1	0.1	45350912.0	162689024.0	45350912.0	229142528.0	2530478896.0	13168325705.0	112826.0	100586.0	2545147915.0	13168323370.0	923568.0	2652.0	/scratch1/btsheal/work/34/6c2b268d3b228b7e050dc808444745			SRX1418407	2.52841e+09
5807	3397339.pbs02	fastq_dump	SRX1672295	fastq_dump (SRX1672295)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005979570	1630005989288	1630006021938	42368	19600		22.3	0.2	57585664.0	106115072.0	59330560.0	107876352.0	15222282.0	134339723.0	1286.0	1143.0	29891317.0	134337406.0	18024.0	227.0	/scratch1/btsheal/work/35/1f0a37c2312f3efbb77b1cff1ce90d			SRX1672295	12689794
7570	3399683.pbs02	fastq_dump	SRX4171011	fastq_dump (SRX4171011)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012644339	1630012650776	1630012694246	49907	32726		25.1	0.2	59068416.0	107696128.0	60047360.0	108691456.0	45842688.0	302611071.0	1396.0	2427.0	60511711.0	302608750.0	24490.0	252.0	/scratch1/btsheal/work/35/8cee0682c21a0cf0dadfc79b74a038			SRX4171011	43309662
1779	3391660.pbs02	fastq_dump	SRX398675	fastq_dump (SRX398675)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990547014	1629990642960	1629990657921	110907	15482		61.3	0.2	70172672.0	118370304.0	70172672.0	118386688.0	68468739.0	362897264.0	1391.0	2887.0	83137770.0	362894944.0	19745.0	412.0	/scratch1/btsheal/work/35/c7f47cbc841468212fc3d2411bebce			SRX398675	65936585
7532	3399619.pbs02	fastq_dump	SRX058643	fastq_dump (SRX058643)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012480404	1630012492007	1630012563152	82748	65076		43.3	0.3	91410432.0	207040512.0	91410432.0	261681152.0	106408859.0	887643414.0	1599.0	6891.0	121077880.0	887641096.0	58640.0	552.0	/scratch1/btsheal/work/36/8d46e3d1f4f3624dfed0e61206f1c1			SRX058643	103887124
1775	3391658.pbs02	fastq_dump	SRX1397839	fastq_dump (SRX1397839)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990537971	1629990642925	1629990657857	119886	17888		67.3	0.2	65454080.0	183078912.0	65454080.0	245190656.0	45438581.0	462102888.0	1486.0	3644.0	60111719.0	462100570.0	20596.0	506.0	/scratch1/btsheal/work/36/a300a23a9825003a0108886d13d9dc			SRX1397839	42907415
