task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	fastq_lines	sample_id
5758	3397298.pbs02	fastq_merge	SRX4113048	fastq_merge (SRX4113048)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005805324	1630005818707	1630006337339	532015	514541		9.7	0.0	8753152.0	20082688.0	8753152.0	20099072.0	22726307266.0	15150805918.0	491502.0	28925.0	15151265355.0	7575402668.0	686118.0	15.0	/scratch1/btsheal/work/42/5136dc719679b2077c5bf6c39fb173			107192888	SRX4113048
1034	3390859.pbs02	fastq_merge	DRX014494	fastq_merge (DRX014494)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987812852	1629987831607	1629988202923	390071	366608		12.2	0.0	8945664.0	20082688.0	8945664.0	20099072.0	25594011276.0	17062608693.0	553492.0	32571.0	17063068160.0	8531304072.0	965695.0	162.0	/scratch1/btsheal/work/42/5a9d794bec670d18ed842d26e0de58			97183288	DRX014494
2083	3392481.pbs02	fastq_merge	SRX2320003	fastq_merge (SRX2320003)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991773257	1629991781701	1629992398340	625083	611671		16.7	0.0	8777728.0	20082688.0	8777728.0	20099072.0	42613753155.0	28409100264.0	921420.0	54215.0	28409559467.0	14204549724.0	1677021.0	540.0	/scratch1/btsheal/work/42/cc63d0e89209921985cbc72c7a4994			161059720	SRX2320003
969	3390783.pbs02	fastq_merge	DRX088976	fastq_merge (DRX088976)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987528317	1629987538889	1629987627581	99264	87063		12.0	0.0	8495104.0	20078592.0	8495104.0	20094976.0	7776799790.0	5184469282.0	168332.0	9915.0	5184928784.0	2592234384.0	353021.0	48.0	/scratch1/btsheal/work/42/e4f35077ca28e876c79e3f29b01580			42342604	DRX088976
6664	3398423.pbs02	fastq_merge	SRX2248424	fastq_merge (SRX2248424)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630009244047	1630009250358	1630009639668	395621	378389		17.0	0.0	8847360.0	20082688.0	8847360.0	20099072.0	26025907397.0	17350539574.0	562825.0	33122.0	17350998955.0	8675269468.0	826325.0	18.0	/scratch1/btsheal/work/43/0810a0ffc28c9bbd1207386587846c			99365208	SRX2248424
7594	3399732.pbs02	fastq_merge	SRX3010446	fastq_merge (SRX3010446)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012755692	1630012771521	1630013016288	260596	236965		4.8	0.0	8519680.0	20078592.0	8519680.0	20094976.0	6764728900.0	4509755365.0	146453.0	8627.0	4510214863.0	2254877422.0	229012.0	4.0	/scratch1/btsheal/work/43/891106898795a6c98b914ff7336f43			50261608	SRX3010446
8345	3401571.pbs02	fastq_merge	SRX853403	fastq_merge (SRX853403)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015606406	1630015613706	1630016006918	400512	392275		18.8	0.0	8781824.0	20082688.0	8781824.0	20099072.0	38130891700.0	25420528878.0	824498.0	48513.0	25420988316.0	12710264150.0	1447414.0	12.0	/scratch1/btsheal/work/43/e9ef9f8d8b228bbadf8fcde689021c			182080872	SRX853403
8208	3400915.pbs02	fastq_merge	SRX1126049	fastq_merge (SRX1126049)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015059531	1630015069954	1630015462095	402564	379236		22.3	0.0	8650752.0	20078592.0	8650752.0	20094976.0	33325437120.0	22216894184.0	720606.0	42401.0	22217353679.0	11108446830.0	1407660.0	8.0	/scratch1/btsheal/work/44/05fdaf5b1d6d32d2280b4377e9efca			181741152	SRX1126049
2047	3392445.pbs02	fastq_merge	SRX479315	fastq_merge (SRX479315)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991621477	1629991631306	1629992883536	1262059	1248645		6.3	0.0	8634368.0	20082688.0	8634368.0	20099072.0	59962342583.0	39974826563.0	1296436.0	76275.0	39975285776.0	19987412880.0	2457510.0	85.0	/scratch1/btsheal/work/44/10bdb59d9cea89f9c973bb5cb7b36a			284016768	SRX479315
9800	3403205.pbs02	fastq_merge	SRX2007096	fastq_merge (SRX2007096)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630021215784	1630021226386	1630022188685	972901	958117		11.9	0.0	8523776.0	20082688.0	8523776.0	20099072.0	64636250093.0	43090767800.0	1397453.0	82215.0	43091227235.0	21545383608.0	2425661.0	27.0	/scratch1/btsheal/work/44/128d4a47cd3b89c7c409847cc3c067			224499112	SRX2007096
7036	3398798.pbs02	fastq_merge	ERX1946798	fastq_merge (ERX1946798)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630010639732	1630010651958	1630011596740	957008	940799		9.0	0.0	8695808.0	20082688.0	8695808.0	20099072.0	43100755576.0	28733771462.0	931930.0	54833.0	28734230899.0	14366885440.0	1646834.0	43.0	/scratch1/btsheal/work/44/1bba5f927c46a74c9e919979bc9d46			163297512	ERX1946798
981	3390796.pbs02	fastq_merge	DRX111930	fastq_merge (DRX111930)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987577083	1629987587728	1629987814868	237785	221250		9.1	0.0	8716288.0	20078592.0	8716288.0	20094976.0	8555919502.0	5703882538.0	185173.0	10905.0	5704342060.0	2851941022.0	330004.0	6.0	/scratch1/btsheal/work/44/26e5e210316ad4339ba3dcfb76a01a			51044372	DRX111930
4770	3396078.pbs02	fastq_merge	SRX1676076	fastq_merge (SRX1676076)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001987848	1630001995790	1630002335718	347870	329227		8.9	0.0	8593408.0	20078592.0	8593408.0	20094976.0	15541742580.0	10361097817.0	336184.0	19789.0	10361557315.0	5180548648.0	640033.0	37.0	/scratch1/btsheal/work/44/59e2ece9da5d71fae6d9cfd29863ce			92497464	SRX1676076
6958	3398716.pbs02	fastq_merge	SRX2710185	fastq_merge (SRX2710185)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630010337876	1630010345507	1630010365512	27636	17963		12.2	0.0	8814592.0	20078592.0	8814592.0	20094976.0	1810851081.0	1207170163.0	39368.0	2329.0	1207629667.0	603584824.0	71758.0	3.0	/scratch1/btsheal/work/44/ea3bb9759c0aa6faa3a02a200d304e			8686132	SRX2710185
8959	3402154.pbs02	fastq_merge	SRX2955405	fastq_merge (SRX2955405)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630017961226	1630017974562	1630018664160	702934	684229		12.6	0.0	8642560.0	20082688.0	8642560.0	20099072.0	48547751476.0	32365102067.0	1049674.0	61757.0	32365561507.0	16182550744.0	1870962.0	13.0	/scratch1/btsheal/work/45/35f9c5c9e2e9a1f95bced8817e52aa			183874800	SRX2955405
2427	3392831.pbs02	fastq_merge	SRX3081235	fastq_merge (SRX3081235)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993078567	1629993086244	1629993106282	27715	19665		20.4	0.0	8601600.0	20078592.0	8601600.0	20094976.0	1940686798.0	1293727301.0	42174.0	2493.0	1294186799.0	646863390.0	74608.0	2.0	/scratch1/btsheal/work/46/a3945355e10863dfc3d6ebf787df15			19605916	SRX3081235
9854	3403303.pbs02	fastq_merge	ERX2633635	fastq_merge (ERX2633635)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630021473979	1630021476372	1630022282450	808471	770639		6.7	0.0	8941568.0	20078592.0	8941568.0	20094976.0	23829165851.0	15886046665.0	515330.0	30327.0	15886506163.0	7943023072.0	855840.0	12.0	/scratch1/btsheal/work/46/bcdd4a2f1f96db6cebc27e9a00843d			90776860	ERX2633635
9149	3402330.pbs02	fastq_merge	SRX2567376	fastq_merge (SRX2567376)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018663656	1630018674454	1630019399171	735515	720523		11.5	0.0	8802304.0	20082688.0	8802304.0	20099072.0	33927652184.0	22618348823.0	733773.0	43197.0	22618806635.0	11309173308.0	1246209.0	2994.0	/scratch1/btsheal/work/46/ce5e4e6d1d5655980dd6387133dbdd			200796672	SRX2567376
1479	3391300.pbs02	fastq_merge	SRX3060200	fastq_merge (SRX3060200)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989493009	1629989501693	1629989537606	44597	30112		18.2	0.0	8523776.0	20078592.0	8523776.0	20094976.0	3118159411.0	2078709037.0	67628.0	3991.0	2079172631.0	1039354258.0	121207.0	1.0	/scratch1/btsheal/work/47/8d5ae8146a59de483d0d21a866bfec			14811452	SRX3060200
7944	3400160.pbs02	fastq_merge	SRX3060307	fastq_merge (SRX3060307)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014119010	1630014136889	1630014221888	102878	69859		7.3	0.0	8855552.0	20078592.0	8855552.0	20094976.0	2406869002.0	1604515436.0	52252.0	3087.0	1604974935.0	802257458.0	86947.0	2.0	/scratch1/btsheal/work/48/3f477fffefa4ae9d75b7afbb9e8510			18128132	SRX3060307
4660	3395607.pbs02	fastq_merge	SRX386469	fastq_merge (SRX386469)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001585963	1630001599975	1630001887507	301544	283003		9.2	0.0	8585216.0	20078592.0	8585216.0	20094976.0	11489954661.0	7659905877.0	248598.0	14637.0	7660365380.0	3829952682.0	519052.0	8.0	/scratch1/btsheal/work/49/436131eb6f196f347dd3fe9f1283d8			67706500	SRX386469
9602	3402852.pbs02	fastq_merge	SRX1041166	fastq_merge (SRX1041166)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630020379971	1630020390989	1630020616062	236091	220881		9.8	0.0	8523776.0	20078592.0	8523776.0	20094976.0	14160621536.0	9440350449.0	306329.0	18033.0	9440809947.0	4720174964.0	586776.0	7.0	/scratch1/btsheal/work/4a/b5b5f0e558cf3f4dc9c81526478831			53574036	SRX1041166
2504	3392912.pbs02	fastq_merge	SRX2606332	fastq_merge (SRX2606332)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993390216	1629993400562	1629993819906	429690	417780		22.4	0.0	8630272.0	20082688.0	8630272.0	20099072.0	42050021398.0	28033282007.0	909216.0	53497.0	28033741443.0	14016640712.0	1628422.0	8.0	/scratch1/btsheal/work/4c/556471ea66702cbfca4c19b5fe2c9b			158444520	SRX2606332
8688	3401889.pbs02	fastq_merge	SRX1734982	fastq_merge (SRX1734982)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016907711	1630016919050	1630017335534	427823	415457		17.5	0.0	9060352.0	20082688.0	9060352.0	20099072.0	29676199988.0	19784054883.0	641814.0	37777.0	19784513223.0	9892026602.0	1092335.0	4.0	/scratch1/btsheal/work/4c/95205337e8a63f2db468e93f96a090			116950808	SRX1734982
1801	3391677.pbs02	fastq_merge	SRX465430	fastq_merge (SRX465430)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990621998	1629990652367	1629990776015	154017	119981		21.5	0.0	8572928.0	20082688.0	8572928.0	20099072.0	12111798103.0	8074465259.0	262058.0	15431.0	8074928628.0	4037232258.0	380839.0	5.0	/scratch1/btsheal/work/4c/b8a37e90c69a942e08386704e3b877			78139592	SRX465430
2935	3393329.pbs02	fastq_merge	SRX1712760	fastq_merge (SRX1712760)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995055781	1629995064166	1629995295974	240193	231721		15.2	0.0	8683520.0	20078592.0	8683520.0	20094976.0	22738481864.0	15158924016.0	491752.0	28939.0	15159383511.0	7579461746.0	1012121.0	15.0	/scratch1/btsheal/work/4c/ca9e288234e581d335a73af6294571			107383188	SRX1712760
5137	3396623.pbs02	fastq_merge	SRX2248443	fastq_merge (SRX2248443)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003328664	1630003344363	1630003576108	247444	238662		18.6	0.0	8560640.0	20082688.0	8560640.0	20099072.0	23920651635.0	15947035738.0	517316.0	30444.0	15947495119.0	7973517550.0	984344.0	5.0	/scratch1/btsheal/work/4c/f67ac77f23274ae73e949165d9da6a			91307140	SRX2248443
9279	3402450.pbs02	fastq_merge	SRX2248451	fastq_merge (SRX2248451)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630019151220	1630019165040	1630019741096	589876	573490		4.6	0.0	8589312.0	20078592.0	8589312.0	20094976.0	21420786534.0	14280460455.0	463268.0	27263.0	14280919951.0	7140229966.0	931135.0	10.0	/scratch1/btsheal/work/4d/00920eef95d2fcda29b59fd6b3426e			101211928	SRX2248451
8446	3401662.pbs02	fastq_merge	SRX384051	fastq_merge (SRX384051)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015994097	1630015999096	1630016760528	766431	748674		10.5	0.0	8720384.0	20082688.0	8720384.0	20099072.0	42182834344.0	28121821293.0	912102.0	53670.0	28122280444.0	14060910214.0	1641532.0	87.0	/scratch1/btsheal/work/4d/1a55efb77de9142cce48e04a5836d9			225909484	SRX384051
4073	3395009.pbs02	fastq_merge	SRX3004704	fastq_merge (SRX3004704)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999393138	1629999409139	1629999732294	339156	315230		9.3	0.0	8626176.0	20078592.0	8626176.0	20094976.0	14743180703.0	9828723233.0	318921.0	18773.0	9829182731.0	4914361356.0	638859.0	34.0	/scratch1/btsheal/work/4d/992c6cb64ccfca3273b474f53f1783			80594376	SRX3004704
3675	3394356.pbs02	fastq_merge	SRX3412593	fastq_merge (SRX3412593)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997841799	1629997867364	1629998975312	1133513	1087804		9.5	0.0	8642560.0	20082688.0	8642560.0	20099072.0	37320880764.0	24880521591.0	806986.0	47481.0	24880981027.0	12440260504.0	1277357.0	72.0	/scratch1/btsheal/work/4d/f2fa74c4d927f878d6ec75550157ca			216019816	SRX3412593
3719	3394605.pbs02	fastq_merge	SRX389781	fastq_merge (SRX389781)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629998041816	1629998050730	1629998678830	637014	615736		7.2	0.0	8724480.0	20078592.0	8724480.0	20094976.0	22728164594.0	15152045839.0	491530.0	28927.0	15152505340.0	7576022662.0	986977.0	33.0	/scratch1/btsheal/work/4e/1ec6e6205f56123676e6c052b7e2df			103939632	SRX389781
3219	3393586.pbs02	fastq_merge	SRX799514	fastq_merge (SRX799514)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996079924	1629996089312	1629996563219	483295	467516		6.2	0.0	8482816.0	20078592.0	8482816.0	20094976.0	23039847187.0	15359834223.0	498267.0	29323.0	15360293720.0	7679916852.0	964218.0	10.0	/scratch1/btsheal/work/4e/4af05704ac0db17639ad6338a880bb			127837896	SRX799514
2350	3392739.pbs02	fastq_merge	SRX2360464	fastq_merge (SRX2360464)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992762159	1629992769196	1629994480830	1718671	1696696		8.3	0.0	8663040.0	20082688.0	8663040.0	20099072.0	59496767045.0	39664445783.0	1286356.0	75681.0	39664905223.0	19832222602.0	2100625.0	446.0	/scratch1/btsheal/work/4e/61c80422c9452b8f65e2deb6ae04be			342206512	SRX2360464
7166	3398951.pbs02	fastq_merge	SRX1397898	fastq_merge (SRX1397898)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011128035	1630011142214	1630011204711	76676	56672		12.3	0.0	8880128.0	20078592.0	8880128.0	20094976.0	3036077853.0	2023988001.0	65854.0	3887.0	2024447499.0	1011993740.0	120500.0	1.0	/scratch1/btsheal/work/4e/90136c0e7295a2a33b108767b635c7			16294896	SRX1397898
2346	3392736.pbs02	fastq_merge	SRX1705107	fastq_merge (SRX1705107)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992748816	1629992757755	1629993195076	446260	430545		5.1	0.0	8593408.0	20078592.0	8593408.0	20094976.0	12828642977.0	8552364761.0	277536.0	16339.0	8552824263.0	4276182122.0	536567.0	19.0	/scratch1/btsheal/work/4e/905c38126f3917bd59d5f44e4a9c64			52032172	SRX1705107
4788	3396265.pbs02	fastq_merge	SRX3464692	fastq_merge (SRX3464692)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002070581	1630002078660	1630002099087	28506	18134		14.6	0.0	8691712.0	20078592.0	8691712.0	20094976.0	1681218001.0	1120748105.0	36565.0	2163.0	1121207603.0	560373792.0	76519.0	2.0	/scratch1/btsheal/work/4f/2f9b2443657f2600567d6c488d1ea6			12692544	SRX3464692
4095	3395056.pbs02	fastq_merge	SRX3862370	fastq_merge (SRX3862370)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999480626	1629999491425	1630000282168	801542	790368		23.1	0.0	8732672.0	20082688.0	8732672.0	20099072.0	78343264596.0	52228777472.0	1693752.0	99645.0	52229236907.0	26114388444.0	2963527.0	19.0	/scratch1/btsheal/work/4f/4a3e8542de46ebf15428f85f743e97			271536552	SRX3862370
9541	3402750.pbs02	fastq_merge	SRX3660687	fastq_merge (SRX3660687)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630020146983	1630020157624	1630020623914	476931	459823		7.8	0.0	8589312.0	20078592.0	8589312.0	20094976.0	19185955672.0	12790573211.0	414960.0	24423.0	12791032707.0	6395286344.0	798281.0	282.0	/scratch1/btsheal/work/4f/81bc38afe6607398b0810b3f49bea2			101471332	SRX3660687
4702	3395647.pbs02	fastq_merge	SRX1438911	fastq_merge (SRX1438911)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001753735	1630001762560	1630001967923	214188	202098		17.9	0.0	8765440.0	20082688.0	8765440.0	20099072.0	20425105311.0	13616662788.0	441811.0	26010.0	13617121471.0	6808330726.0	733688.0	4.0	/scratch1/btsheal/work/4f/9263c90920ee06c8a765d0338c3acd			116193052	SRX1438911
5588	3397116.pbs02	fastq_merge	SRX2519599	fastq_merge (SRX2519599)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005140510	1630005168927	1630006206013	1065503	1037135		7.0	0.0	8732672.0	20082688.0	8732672.0	20099072.0	34575635863.0	23050358318.0	747646.0	43993.0	23050817755.0	11525178868.0	1281017.0	163.0	/scratch1/btsheal/work/4f/e30c5200c9158326e60a69a19aa2c5			137697672	SRX2519599
6572	3398315.pbs02	fastq_merge	SRX2189168	fastq_merge (SRX2189168)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008891907	1630008902686	1630010157072	1265165	1245462		5.8	0.0	8527872.0	20078592.0	8527872.0	20094976.0	34426387935.0	22950861391.0	744405.0	43801.0	22951320887.0	11475430434.0	1298355.0	28.0	/scratch1/btsheal/work/50/16da3486d3605bcf2d08b0e1163269			129898220	SRX2189168
3531	3393897.pbs02	fastq_merge	SRX3060281	fastq_merge (SRX3060281)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997299737	1629997311235	1629997366261	66524	47695		9.9	0.0	8728576.0	20078592.0	8728576.0	20094976.0	2379280961.0	1586123408.0	51655.0	3051.0	1586582907.0	793061444.0	91752.0	2.0	/scratch1/btsheal/work/50/6a5b90e9d27b8604d24dfc5dfc3780			17921480	SRX3060281
955	3390765.pbs02	fastq_merge	DRX088943	fastq_merge (DRX088943)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987468749	1629987478598	1629987582572	113823	103989		13.2	0.0	8622080.0	20078592.0	8622080.0	20094976.0	7673939548.0	5115895798.0	166107.0	9783.0	5116355304.0	2557947644.0	339002.0	8.0	/scratch1/btsheal/work/50/70bf99cf05c11dd1754f0984c90088			41787296	DRX088943
2900	3393297.pbs02	fastq_merge	SRX3008359	fastq_merge (SRX3008359)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629994921179	1629994931639	1629995973869	1052690	1039295		8.4	0.0	8646656.0	20082688.0	8646656.0	20099072.0	46628276062.0	31085451794.0	1008182.0	59317.0	31085911235.0	15542725608.0	1808227.0	232.0	/scratch1/btsheal/work/50/8ebe939708aaeb0cdbaa465a1ab47e			186090648	SRX3008359
1847	3391724.pbs02	fastq_merge	SRX365736	fastq_merge (SRX365736)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990814239	1629990828245	1629991414644	600405	577109		11.0	0.0	8916992.0	20082688.0	8916992.0	20099072.0	33231310822.0	22154141956.0	718581.0	42284.0	22154601356.0	11077070670.0	1230000.0	1007.0	/scratch1/btsheal/work/50/bec3805131d8540253c10ac04dd4df			176106580	SRX365736
6111	3397851.pbs02	fastq_merge	SRX1977958	fastq_merge (SRX1977958)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630007144223	1630007161768	1630007389027	244804	222087		9.0	0.0	8794112.0	20078592.0	8794112.0	20094976.0	8097966342.0	5398580321.0	175274.0	10323.0	5399039819.0	2699289900.0	320521.0	14.0	/scratch1/btsheal/work/50/cca4aefa9986b4809967b4c6d4182a			53798712	SRX1977958
5096	3396571.pbs02	fastq_merge	SRX2762800	fastq_merge (SRX2762800)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003176676	1630003219248	1630004571640	1394964	1340831		7.7	0.0	8839168.0	20082688.0	8839168.0	20099072.0	50868362141.0	33912175835.0	1099838.0	64709.0	33912635271.0	16956087626.0	1839908.0	79.0	/scratch1/btsheal/work/51/3df94d8f910fae161e60d2b78dc16e			240351096	SRX2762800
3682	3394486.pbs02	fastq_merge	SRX384025	fastq_merge (SRX384025)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997871427	1629997886170	1629998474443	603016	587427		13.5	0.0	8769536.0	20082688.0	8769536.0	20099072.0	53623353151.0	35748833837.0	1159408.0	68218.0	35749292988.0	17874416486.0	1999720.0	13.0	/scratch1/btsheal/work/52/13e81b7671c12da542a4b33351f517			286530984	SRX384025
4979	3396450.pbs02	fastq_merge	SRX2699444	fastq_merge (SRX2699444)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002747599	1630002758424	1630003462911	715312	656088		15.5	0.0	8798208.0	20082688.0	8798208.0	20099072.0	43914911304.0	29276541944.0	949530.0	55869.0	29277001379.0	14638270680.0	1504733.0	12.0	/scratch1/btsheal/work/52/1739cc290ba079f5ef549cf81e7472			132555664	SRX2699444
7002	3398760.pbs02	fastq_merge	SRX4113064	fastq_merge (SRX4113064)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630010492958	1630010503536	1630010764149	271191	257691		14.6	0.0	8765440.0	20082688.0	8765440.0	20099072.0	22573348184.0	15048833191.0	488194.0	28729.0	15049292627.0	7524416304.0	831239.0	49.0	/scratch1/btsheal/work/52/a3f0f025290574dd6fec8cdcc9f2f8			106479792	SRX4113064
4960	3396429.pbs02	fastq_merge	SRX3464884	fastq_merge (SRX3464884)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002676674	1630002688415	1630002763453	86779	70115		7.9	0.0	8773632.0	20078592.0	8773632.0	20094976.0	2949013565.0	1965945148.0	63970.0	3775.0	1966404647.0	982972314.0	113810.0	1.0	/scratch1/btsheal/work/53/8fad0f16b038769766a8595b527fb7			22189140	SRX3464884
4103	3395064.pbs02	fastq_merge	SRX318092	fastq_merge (SRX318092)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999505982	1629999516422	1630000327132	821150	807426		4.1	0.0	8511488.0	20078592.0	8511488.0	20094976.0	23258747664.0	15505767873.0	502999.0	29601.0	15506227376.0	7752883680.0	954511.0	11.0	/scratch1/btsheal/work/53/da353acf6d9c4cc391f55effa632d9			89118448	SRX318092
5921	3397528.pbs02	fastq_merge	SRX730994	fastq_merge (SRX730994)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006444077	1630006464960	1630007984123	1540046	1518658		8.7	0.0	8536064.0	20078592.0	8536064.0	20094976.0	62404102303.0	41602670960.0	1349189.0	79377.0	41603130456.0	20801335220.0	2663944.0	70.0	/scratch1/btsheal/work/54/03fe5db0698b24d23c84cbb9c7279f			333140656	SRX730994
