task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
4196	1397675	read_sample_file	SRX2568317.sample.csv	read_sample_file (SRX2568317.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999647111	1629999647191	1629999653840	6729	55		29.4	0.0	0.0	0.0	0.0	0.0	54996.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/41/952b97dd9b4be1a3bd092953bce4f0		
1660	1332711	read_sample_file	SRX4171175.sample.csv	read_sample_file (SRX4171175.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989933766	1629989933839	1629989934826	1060	43		25.8	0.0	0.0	0.0	0.0	0.0	54993.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/41/beed812ea85c344ef9c7ff160579fd		
6212	1448681	read_sample_file	SRX2700313.sample.csv	read_sample_file (SRX2700313.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630007419346	1630007419426	1630007436167	16821	32		33.3	0.0	0.0	0.0	0.0	0.0	54995.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/42/92628ccc20ceadc133c56559318cc4		
811	1308623	read_sample_file	ERX1268146.sample.csv	read_sample_file (ERX1268146.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986883729	1629986889005	1629986900195	16466	28		42.1	0.0	0.0	0.0	0.0	0.0	54992.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/42/f4b6a4cffb64908b98401472643958		
4574	1406978	read_sample_file	SRX3394139.sample.csv	read_sample_file (SRX3394139.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001068178	1630001073371	1630001074268	6090	27		37.5	0.0	0.0	0.0	0.0	0.0	54994.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/43/6cf9d8be922c34db83c92408c97e5c		
785	1311174	read_sample_file	DRX064462.sample.csv	read_sample_file (DRX064462.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986989473	1629986989504	1629986990400	927	35		38.5	0.0	0.0	0.0	0.0	0.0	54989.0	258.0	124.0	13.0	301191.0	0.0	0.0	0.0	/scratch1/btsheal/work/43/b040057eb928c8fe55f6eafb36fbcc		
7436	1479558	read_sample_file	SRX2248545.sample.csv	read_sample_file (SRX2248545.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011974601	1630011974688	1630011975526	925	25		35.3	0.0	0.0	0.0	0.0	0.0	55005.0	270.0	124.0	13.0	301206.0	0.0	0.0	0.0	/scratch1/btsheal/work/43/b92a56c4daca97ce1c77cba9c77153		
2991	1367398	read_sample_file	SRX1734418.sample.csv	read_sample_file (SRX1734418.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995096679	1629995101904	1629995104856	8177	25		6.6	0.0	0.0	0.0	0.0	0.0	55135.0	401.0	124.0	13.0	301338.0	0.0	0.0	0.0	/scratch1/btsheal/work/44/5006c7d2e44636c101726bb8a1b3ee		
2525	1354859	read_sample_file	SRX384149.sample.csv	read_sample_file (SRX384149.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993350561	1629993350631	1629993357184	6623	29		37.0	0.0	0.0	0.0	0.0	0.0	55023.0	292.0	124.0	13.0	301225.0	0.0	0.0	0.0	/scratch1/btsheal/work/44/bc811dcd8174991dffdc5dffd54149		
2680	1359043	read_sample_file	SRX264521.sample.csv	read_sample_file (SRX264521.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993943055	1629993943124	1629993971423	28368	33		7.7	0.0	0.0	0.0	0.0	0.0	54987.0	256.0	124.0	13.0	301191.0	0.0	0.0	0.0	/scratch1/btsheal/work/45/0fc964883978e487e493498189a3f0		
2753	1361352	read_sample_file	SRX2551014.sample.csv	read_sample_file (SRX2551014.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629994171034	1629994171115	1629994182560	11526	40		42.4	0.0	0.0	0.0	0.0	0.0	55005.0	271.0	124.0	13.0	301206.0	0.0	0.0	0.0	/scratch1/btsheal/work/45/62326162941d52362a41588d905876		
803	1314515	read_sample_file	DRX089047.sample.csv	read_sample_file (DRX089047.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987043474	1629987043528	1629987044640	1166	35		42.9	0.0	0.0	0.0	0.0	0.0	54990.0	258.0	124.0	13.0	301191.0	0.0	0.0	0.0	/scratch1/btsheal/work/46/8281e86ec9f50bd825eb6623b436bd		
4100	1394873	read_sample_file	SRX1977889.sample.csv	read_sample_file (SRX1977889.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999313456	1629999318834	1629999320171	6715	39		27.6	0.0	0.0	0.0	0.0	0.0	54995.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/46/987728adecd8b66286bd8d97e65c7f		
820	1313676	read_sample_file	ERX1477522.sample.csv	read_sample_file (ERX1477522.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987030476	1629987030486	1629987031370	894	29		42.1	0.0	0.0	0.0	0.0	0.0	54991.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/47/58908768e00df3a08e1b9bf5f9e061		
6155	1447195	read_sample_file	SRX1604136.sample.csv	read_sample_file (SRX1604136.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630007191948	1630007192029	1630007198657	6709	163		17.2	0.0	0.0	0.0	0.0	0.0	54996.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/47/a6f5f3caca498372efe0b016900657		
778	1308257	read_sample_file	DRX014505.sample.csv	read_sample_file (DRX014505.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986853734	1629986853791	1629986882791	29057	5164		1.1	0.0	0.0	0.0	0.0	0.0	54989.0	257.0	125.0	13.0	301191.0	0.0	0.0	0.0	/scratch1/btsheal/work/47/c35f4db524f7867abf1f041aca6461		
7461	1480030	read_sample_file	SRX2374771.sample.csv	read_sample_file (SRX2374771.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012035149	1630012035225	1630012046431	11282	41		45.5	0.0	0.0	0.0	0.0	0.0	54995.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/48/705655a866da096ba07adcf03d7271		
8403	1504335	read_sample_file	SRX2484775.sample.csv	read_sample_file (SRX2484775.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015674450	1630015674522	1630015675704	1254	44		45.2	0.0	0.0	0.0	0.0	0.0	54997.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/48/af105d191221c4e6eb9f498e1425a8		
1881	1338725	read_sample_file	SRX1842934.sample.csv	read_sample_file (SRX1842934.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990796869	1629990802169	1629990808454	11585	5243		0.9	0.0	0.0	0.0	0.0	0.0	54990.0	258.0	125.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/48/f6b56ae275904fbdb6cb9c7fc149bc		
6481	1455256	read_sample_file	SRX3540791.sample.csv	read_sample_file (SRX3540791.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008469886	1630008469895	1630008493424	23538	10458		0.6	0.0	0.0	0.0	0.0	0.0	54995.0	258.0	125.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/49/382899e180bd547cd203d6edef7995		
5273	1424951	read_sample_file	SRX1206682.sample.csv	read_sample_file (SRX1206682.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003832053	1630003832126	1630003843586	11533	5387		0.7	0.0	0.0	0.0	0.0	0.0	54991.0	257.0	125.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/49/6fa0f8309e5cdb2a5944faa26cf9c3		
6569	1457839	read_sample_file	SRX1528701.sample.csv	read_sample_file (SRX1528701.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008827102	1630008827179	1630008848700	21598	5237		1.1	0.0	0.0	0.0	0.0	0.0	55018.0	281.0	124.0	13.0	301217.0	0.0	0.0	0.0	/scratch1/btsheal/work/49/9294a9bff802ef9f1e1a35608321ee		
3192	1372758	read_sample_file	SRX389823.sample.csv	read_sample_file (SRX389823.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995894071	1629995899612	1629995911033	16962	33		52.6	0.0	0.0	0.0	0.0	0.0	54990.0	258.0	124.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/4a/2840c0b6814ea2e8496a606857c4e1		
1447	1327285	read_sample_file	SRX1671197.sample.csv	read_sample_file (SRX1671197.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989133740	1629989133838	1629989135006	1266	45		41.2	0.0	0.0	0.0	0.0	0.0	54994.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/4a/826bdb5d17306f961093c42a8196c5		
6433	1453675	read_sample_file	SRX761042.sample.csv	read_sample_file (SRX761042.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008166789	1630008172282	1630008178602	11813	102		18.6	0.0	0.0	0.0	0.0	0.0	54992.0	258.0	124.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/4a/a3319dd5916ba73d184c1479b87b12		
1935	1339816	read_sample_file	SRX799509.sample.csv	read_sample_file (SRX799509.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991052785	1629991058166	1629991073513	20728	25		12.5	0.0	0.0	0.0	0.0	0.0	54989.0	258.0	124.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/4a/db784596f0511b16a552bbc8759712		
5148	1421469	read_sample_file	SRX3060010.sample.csv	read_sample_file (SRX3060010.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003241925	1630003241974	1630003264226	22301	39		41.4	0.0	0.0	0.0	0.0	0.0	54996.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/4a/ea81e1a6c6acee83f2a8f6c21e4d25		
6780	1463691	read_sample_file	SRX4170095.sample.csv	read_sample_file (SRX4170095.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630009574821	1630009574896	1630009576009	1188	30		35.3	0.0	0.0	0.0	0.0	0.0	54995.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/4b/40a81f1fb811f46921d4c595041fd1		
7138	1472394	read_sample_file	SRX3223541.sample.csv	read_sample_file (SRX3223541.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630010921505	1630010921569	1630010928069	6564	67		30.0	0.0	0.0	0.0	0.0	0.0	54997.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/4b/97c87984f8ceb0f900b79cc7946166		
3738	1386020	read_sample_file	SRX704296.sample.csv	read_sample_file (SRX704296.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997996398	1629997996486	1629997997778	1380	25		41.7	0.0	0.0	0.0	0.0	0.0	54993.0	259.0	124.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/4b/ab73019c87e24f9998e173d6f2c94f		
8151	1498455	read_sample_file	SRX398790.sample.csv	read_sample_file (SRX398790.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014808549	1630014813908	1630014830499	21950	24		30.0	0.0	0.0	0.0	0.0	0.0	54992.0	258.0	124.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/4b/d0018c429dbc907a04726ee78ee1de		
8814	1514691	read_sample_file	ERX1946696.sample.csv	read_sample_file (ERX1946696.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630017244999	1630017245078	1630017251581	6582	28		25.0	0.0	0.0	0.0	0.0	0.0	54995.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/4b/e157e28d51a71860b0d2b728bf7d49		
2007	1341759	read_sample_file	SRX2018135.sample.csv	read_sample_file (SRX2018135.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991278293	1629991283998	1629991289814	11521	49		33.3	0.0	0.0	0.0	0.0	0.0	54992.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/4c/4008f1adaa12bb4338098a26159f89		
7327	1476345	read_sample_file	SRX2662876.sample.csv	read_sample_file (SRX2662876.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011581825	1630011581902	1630011593719	11894	5314		0.7	0.0	0.0	0.0	0.0	0.0	54994.0	258.0	125.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/4c/98e0ebc54ba7c6bd27d773b26aaaef		
9024	1519861	read_sample_file	SRX2860550.sample.csv	read_sample_file (SRX2860550.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018044915	1630018044994	1630018051465	6550	36		45.5	0.0	0.0	0.0	0.0	0.0	54995.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/4c/b2a2db606236475fa1a8a68f625e09		
3146	1371529	read_sample_file	SRX2191105.sample.csv	read_sample_file (SRX2191105.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995705955	1629995706029	1629995706947	992	30		40.0	0.0	0.0	0.0	0.0	0.0	54993.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/4c/f98793506aa62f4a66fa7965f6c2e6		
2353	1350580	read_sample_file	SRX083197.sample.csv	read_sample_file (SRX083197.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992592388	1629992592469	1629992604112	11724	5290		0.6	0.0	0.0	0.0	0.0	0.0	54985.0	255.0	125.0	13.0	301191.0	0.0	0.0	0.0	/scratch1/btsheal/work/4d/f47b78bb5d67504053e16a4877e1ec		
5328	1426054	read_sample_file	SRX522625.sample.csv	read_sample_file (SRX522625.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630004067677	1630004067751	1630004095715	28038	5491		0.9	0.0	5021696.0	9777152.0	5021696.0	10326016.0	54991.0	257.0	124.0	13.0	301192.0	0.0	29.0	4.0	/scratch1/btsheal/work/4e/0373781dfa6b7fae7cf222ab09b8c8		
794	1308469	read_sample_file	DRX088909.sample.csv	read_sample_file (DRX088909.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986866851	1629986872081	1629986893681	26830	27		21.1	0.0	0.0	0.0	0.0	0.0	54988.0	257.0	124.0	13.0	301191.0	0.0	0.0	0.0	/scratch1/btsheal/work/4e/b189903d25be1ccdb28a962d81842e		
3127	1370896	read_sample_file	SRX2629578.sample.csv	read_sample_file (SRX2629578.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995630451	1629995630532	1629995649762	19311	41		51.9	0.0	0.0	0.0	0.0	0.0	54996.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/4f/03e559013051d75f8d52ec3c6b5c58		
1697	1333681	read_sample_file	SRX193185.sample.csv	read_sample_file (SRX193185.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990028477	1629990028549	1629990034747	6270	34		35.7	0.0	0.0	0.0	0.0	0.0	54990.0	258.0	124.0	13.0	301191.0	0.0	0.0	0.0	/scratch1/btsheal/work/4f/87e38f3899299dfcb20f6e4a936b69		
5866	1439780	read_sample_file	SRX4337311.sample.csv	read_sample_file (SRX4337311.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006039429	1630006039513	1630006040521	1092	39		35.3	0.0	0.0	0.0	0.0	0.0	54995.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/4f/95b7f2eaa842c694527e98f58b5757		
5264	1424638	read_sample_file	SRX2519599.sample.csv	read_sample_file (SRX2519599.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003779785	1630003779863	1630003791035	11250	24		28.6	0.0	0.0	0.0	0.0	0.0	54993.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/50/8b05df64afd9cb9a10cb285a2daf44		
2072	1343074	read_sample_file	SRX359398.sample.csv	read_sample_file (SRX359398.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991571687	1629991571770	1629991588317	16630	27		33.3	0.0	0.0	0.0	0.0	0.0	54989.0	259.0	124.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/50/b7c61d3d0594717a716ee67e682acc		
6126	1446452	read_sample_file	SRX1397880.sample.csv	read_sample_file (SRX1397880.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630007085856	1630007085917	1630007092088	6232	49		45.2	0.0	0.0	0.0	0.0	0.0	54993.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/51/9eef0fc0037b66d9f9f76e27cff8b9		
1470	1327932	read_sample_file	SRX321621.sample.csv	read_sample_file (SRX321621.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989211280	1629989211360	1629989217421	6141	37		38.5	0.0	0.0	0.0	0.0	0.0	54988.0	257.0	124.0	13.0	301191.0	0.0	0.0	0.0	/scratch1/btsheal/work/51/a24099adfe6a8cd5f41efebc5371fa		
3572	1381999	read_sample_file	SRX1745550.sample.csv	read_sample_file (SRX1745550.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997322321	1629997327601	1629997344480	22159	30		41.7	0.0	0.0	0.0	0.0	0.0	54994.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/51/a584c586878e62e28c4d2f90572749		
8173	1498806	read_sample_file	SRX155847.sample.csv	read_sample_file (SRX155847.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014868905	1630014874319	1630014879463	10558	5529		0.7	0.0	0.0	0.0	0.0	0.0	54989.0	255.0	124.0	13.0	301191.0	0.0	0.0	0.0	/scratch1/btsheal/work/51/ee4260f36f430ebbf6b1deab9e9fd4		
4624	1408337	read_sample_file	SRX3059969.sample.csv	read_sample_file (SRX3059969.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001280146	1630001280224	1630001281400	1254	39		50.0	0.0	0.0	0.0	0.0	0.0	54993.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/52/a2d4a5a1b23927028feebea6346a2b		
4471	1404253	read_sample_file	SRX386469.sample.csv	read_sample_file (SRX386469.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630000721619	1630000726796	1630000728514	6895	38		43.5	0.0	0.0	0.0	0.0	0.0	54991.0	258.0	124.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/53/a73bc6fa9d3e76f0725146ff00ac2a		
1773	1336252	read_sample_file	SRX1425918.sample.csv	read_sample_file (SRX1425918.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990400589	1629990400653	1629990406968	6379	31		31.6	0.0	0.0	0.0	0.0	0.0	55003.0	270.0	124.0	13.0	301206.0	0.0	0.0	0.0	/scratch1/btsheal/work/53/d237c51041d5536e40e571eb1cb634		
8801	1514157	read_sample_file	SRX1404302.sample.csv	read_sample_file (SRX1404302.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630017170170	1630017170234	1630017180394	10224	29		46.2	0.0	0.0	0.0	0.0	0.0	54997.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/53/d38059e8080ed97db5a5d72c0df9bf		
7677	1485997	read_sample_file	SRX660700.sample.csv	read_sample_file (SRX660700.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012948353	1630012948416	1630012959980	11627	45		32.0	0.0	0.0	0.0	0.0	0.0	54992.0	258.0	124.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/53/da51dd823e64d929c8b351a2c6ad8e		
2990	1367664	read_sample_file	ERX2297595.sample.csv	read_sample_file (ERX2297595.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995105681	1629995105758	1629995107191	1510	36		33.3	0.0	0.0	0.0	0.0	0.0	54995.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/55/22ec4b6f65893215b466cf9bfb2987		
5159	1421864	read_sample_file	SRX1651397.sample.csv	read_sample_file (SRX1651397.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003284720	1630003284812	1630003291357	6637	23		42.9	0.0	0.0	0.0	0.0	0.0	55005.0	270.0	124.0	13.0	301206.0	0.0	0.0	0.0	/scratch1/btsheal/work/55/6d9dfdd5b22a4c4b9b1838fef23d16		
2731	1360574	read_sample_file	SRX2191013.sample.csv	read_sample_file (SRX2191013.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629994112269	1629994112348	1629994119095	6826	39		34.5	0.0	0.0	0.0	0.0	0.0	54993.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/55/8babfd257c8eb23f7f026c455a1830		
5659	1434447	read_sample_file	SRX2248403.sample.csv	read_sample_file (SRX2248403.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005236351	1630005236436	1630005237397	1046	28		40.0	0.0	0.0	0.0	0.0	0.0	54994.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/55/a3a93c6f2d006d08156fe35d0ab37d		
4806	1412866	read_sample_file	SRX3464884.sample.csv	read_sample_file (SRX3464884.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001962718	1630001967909	1630001984580	21862	52		38.5	0.0	0.0	0.0	0.0	0.0	54994.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/56/0cb635c706836927bd9f4aad4e9192		
3891	1390616	read_sample_file	SRX3004704.sample.csv	read_sample_file (SRX3004704.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629998624846	1629998624912	1629998645473	20627	51		21.4	0.0	0.0	0.0	0.0	0.0	54993.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/56/71b48cbb728f72954e39458cc70228		
5290	1425376	read_sample_file	SRX1796042.sample.csv	read_sample_file (SRX1796042.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003915258	1630003915339	1630003921780	6522	24		40.0	0.0	0.0	0.0	0.0	0.0	54994.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/56/80a4fa60f3eef6254d9e8c813db1c1		
