task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	n_remote_run_ids	n_spots	sample_id
1615	3391461.pbs02	download_runs	SRX517465	download_runs (SRX517465)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990005997	1629990013013	1629990454503	448506	440559		5.9	0.2	55025664.0	109678592.0	55025664.0	109694976.0	1827043752.0	1806265566.0	243586.0	3683.0	41730456.0	1806259885.0	111610.0	246.0	/scratch1/btsheal/work/44/b3cccd1c0738cc580635b4f5326d8b			1	15470047	SRX517465
3139	3393507.pbs02	download_runs	SRX384025	download_runs (SRX384025)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995769806	1629995780670	1629996664254	894448	878579		4.4	0.2	50991104.0	105201664.0	50991104.0	105218048.0	2537601543.0	2497725271.0	363175.0	5661.0	41717629.0	2497703480.0	145697.0	1593.0	/scratch1/btsheal/work/45/28e3f94284f55c68031d933f2f5537			4	71632746	SRX384025
8264	3400965.pbs02	download_runs	SRX1734438	download_runs (SRX1734438)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015264312	1630015282928	1630016026802	762490	738446		2.3	0.2	58531840.0	113233920.0	58531840.0	113250304.0	2423012700.0	2371322278.0	380614.0	5857.0	41726544.0	2371289758.0	157650.0	199.0	/scratch1/btsheal/work/45/48609740be47afc17601a24789096a			6	34560985	SRX1734438
6017	3397697.pbs02	download_runs	SRX2567375	download_runs (SRX2567375)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006782567	1630006800661	1630007339010	556443	534743		4.8	0.2	51523584.0	105209856.0	51523584.0	105226240.0	1523171061.0	1461123418.0	227751.0	4562.0	41749167.0	1461080146.0	89077.0	2184.0	/scratch1/btsheal/work/45/96bf0fc4eaaecabf7ae95a8db31eca			8	25223004	SRX2567375
5037	3396510.pbs02	download_runs	SRX1387324	download_runs (SRX1387324)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002953627	1630002964962	1630003561112	607485	588899		3.3	0.1	50790400.0	105209856.0	50790400.0	105226240.0	1320675098.0	1300803021.0	184420.0	2719.0	41710291.0	1300797339.0	79438.0	223.0	/scratch1/btsheal/work/45/994022ec0f54621eff936cda1fd49b			1	21872625	SRX1387324
4265	3395236.pbs02	download_runs	SRX2519638	download_runs (SRX2519638)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630000098762	1630000107358	1630000221589	122827	111326		22.6	0.2	53665792.0	107212800.0	53665792.0	107229184.0	1694167306.0	1673539080.0	230152.0	3430.0	41732242.0	1673533393.0	94669.0	217.0	/scratch1/btsheal/work/45/9d608053246078910382c4a966e440			1	12325864	SRX2519638
850	3390099.pbs02	download_runs	ERX1477521	download_runs (ERX1477521)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987013074	1629987027500	1629987442508	429434	413612		7.1	0.2	60071936.0	115015680.0	60071936.0	115032064.0	2178245183.0	2156870857.0	287765.0	4351.0	41717743.0	2156865171.0	120023.0	1028.0	/scratch1/btsheal/work/47/54d34724fafe2eb81ff0580604324c			1	29284032	ERX1477521
8466	3401676.pbs02	download_runs	SRX1604168	download_runs (SRX1604168)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016052359	1630016058900	1630016159309	106950	84023		5.0	0.2	61919232.0	117301248.0	61919232.0	117317632.0	86165484.0	68463336.0	14948.0	368.0	41711667.0	68457661.0	28521.0	244.0	/scratch1/btsheal/work/47/998752c3259ef1def832c1fc450fcc			1	1364315	SRX1604168
8709	3401906.pbs02	download_runs	SRX3081204	download_runs (SRX3081204)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016976065	1630016986446	1630017031666	55601	43543		9.4	0.1	51396608.0	105209856.0	51396608.0	105226240.0	115933173.0	98189868.0	18224.0	425.0	41708489.0	98184193.0	5935.0	198.0	/scratch1/btsheal/work/48/70678e14f88e2b768bab71c2b64c85			1	4620827	SRX3081204
1938	3391826.pbs02	download_runs	SRX799509	download_runs (SRX799509)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991187350	1629991202726	1629991459932	272582	258756		4.5	0.2	54886400.0	109678592.0	54886400.0	109694976.0	738110409.0	719289590.0	100889.0	1609.0	41709294.0	719283913.0	43905.0	222.0	/scratch1/btsheal/work/48/88b257e421c5fbf4ec7c945702181d			1	29457020	SRX799509
3337	3393711.pbs02	download_runs	SRX3405386	download_runs (SRX3405386)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996582097	1629996595800	1629996914723	332626	315562		5.4	0.2	50839552.0	105209856.0	50839552.0	105226240.0	1100594638.0	1081132106.0	157007.0	2300.0	41730767.0	1081126422.0	66397.0	200.0	/scratch1/btsheal/work/48/fbaff17c968df1785f5cc18125f4c4			1	8964258	SRX3405386
835	3390081.pbs02	download_runs	DRX026439	download_runs (DRX026439)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986947917	1629986957479	1629987017493	69576	58519		6.7	0.1	53395456.0	106909696.0	53395456.0	106926080.0	241938223.0	223995948.0	34051.0	665.0	41728239.0	223990280.0	13064.0	214.0	/scratch1/btsheal/work/49/0e19982436282125961d410d561b26			1	10849453	DRX026439
3564	3393922.pbs02	download_runs	ERX1946880	download_runs (ERX1946880)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997400773	1629997416255	1629998180196	779423	759287		5.2	0.2	51032064.0	105209856.0	51032064.0	105226240.0	2895792117.0	2873155962.0	387636.0	5718.0	41710398.0	2873150276.0	156280.0	431.0	/scratch1/btsheal/work/49/2a2d357df3a1245152a8bb4c1898bd			1	21050930	ERX1946880
1997	3392292.pbs02	download_runs	SRX3464698	download_runs (SRX3464698)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991410198	1629991425078	1629991491543	81345	64321		7.3	0.2	56328192.0	110751744.0	56328192.0	110768128.0	167265605.0	149451442.0	24997.0	523.0	41709665.0	149445767.0	9742.0	231.0	/scratch1/btsheal/work/49/b7769993ce90f30addbb496029593b			1	5847412	SRX3464698
4154	3395104.pbs02	download_runs	SRX2699444	download_runs (SRX2699444)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999672929	1629999683213	1630000156521	483592	464852		7.3	0.2	59330560.0	113758208.0	59330560.0	113774592.0	2262395649.0	2240858513.0	309274.0	4512.0	41710857.0	2240852827.0	126784.0	250.0	/scratch1/btsheal/work/49/bd07e5454e2ecae36c37794eee37d2			1	16569458	SRX2699444
1116	3390949.pbs02	download_runs	SRX398815	download_runs (SRX398815)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988163362	1629988177943	1629988280037	116675	92634		5.6	0.2	55033856.0	108326912.0	55033856.0	108343296.0	162743473.0	144935339.0	25480.0	514.0	41712956.0	144929680.0	25339.0	1034.0	/scratch1/btsheal/work/4b/42ebe79fc122f2c0b7d50a6aeab6bc			1	2984058	SRX398815
6118	3397855.pbs02	download_runs	SRX819042	download_runs (SRX819042)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630007160945	1630007176791	1630007247777	86832	72715		8.1	0.2	54960128.0	109678592.0	54960128.0	109694976.0	247366180.0	229392706.0	34606.0	675.0	41708304.0	229387028.0	12857.0	232.0	/scratch1/btsheal/work/4b/b5b48c9c738ac00f6c6ba847634b6a			1	4379726	SRX819042
2733	3393135.pbs02	download_runs	SRX3236664	download_runs (SRX3236664)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629994222913	1629994227039	1629994911564	688651	678808		8.8	0.2	60248064.0	114462720.0	60248064.0	114479104.0	4985786876.0	4959374378.0	657718.0	9697.0	41709003.0	4959368692.0	258593.0	231.0	/scratch1/btsheal/work/4c/d87a62fee37f9764311526a80ee23e			1	39342452	SRX3236664
3263	3393636.pbs02	download_runs	SRX3412593	download_runs (SRX3412593)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996270797	1629996276382	1629996715273	444476	436381		5.3	0.2	55734272.0	109944832.0	55734272.0	109961216.0	1590106719.0	1569775032.0	215506.0	3232.0	41711323.0	1569769350.0	95950.0	211.0	/scratch1/btsheal/work/4d/1e59d8bcb37a46e84c9dea8123fad4			1	27002477	SRX3412593
6983	3398740.pbs02	download_runs	SRX3394082	download_runs (SRX3394082)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630010420418	1630010440911	1630010726884	306466	279032		4.3	0.2	60145664.0	115015680.0	60145664.0	115032064.0	620706756.0	602072339.0	92618.0	1386.0	41708761.0	602066661.0	38422.0	196.0	/scratch1/btsheal/work/4d/df7b7ee616a2554d810f67a9557b16			1	15373692	SRX3394082
6052	3397776.pbs02	download_runs	SRX1436261	download_runs (SRX1436261)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006905527	1630006929116	1630007334014	428487	398041		4.6	0.2	59985920.0	114020352.0	59985920.0	114036736.0	1028553608.0	1009196433.0	152095.0	2162.0	41710860.0	1009190747.0	63678.0	1030.0	/scratch1/btsheal/work/4d/ee4d6cb688bf714974531f0d691105			1	25102577	SRX1436261
8644	3401842.pbs02	download_runs	SRX869000	download_runs (SRX869000)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016688152	1630016702562	1630016921410	233258	212902		5.7	0.1	51474432.0	105201664.0	51474432.0	105218048.0	762814297.0	743928671.0	102356.0	1656.0	41710195.0	743922990.0	38242.0	556.0	/scratch1/btsheal/work/4e/35329a454f943fe45437051c9a8525			1	30569391	SRX869000
9037	3402223.pbs02	download_runs	SRX2519549	download_runs (SRX2519549)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018244652	1630018261239	1630018896362	651710	635500		2.5	0.2	60088320.0	115015680.0	60088320.0	115032064.0	3366532444.0	3343041379.0	474976.0	6614.0	41711767.0	3343035697.0	212164.0	212.0	/scratch1/btsheal/work/4e/8abad330939b837003ae6a66dcf1e9			1	24047269	SRX2519549
5978	3397633.pbs02	download_runs	SRX3417315	download_runs (SRX3417315)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006645470	1630006665019	1630007010515	365045	345155		5.3	0.2	58691584.0	112611328.0	58691584.0	112627712.0	1306126913.0	1286264022.0	178012.0	2691.0	41708885.0	1286258336.0	78875.0	203.0	/scratch1/btsheal/work/4e/d94fe7a8fcfb4f86a8eee32f391454			1	35958473	SRX3417315
7000	3398758.pbs02	download_runs	SRX2711617	download_runs (SRX2711617)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630010484824	1630010493513	1630010651907	167083	155924		6.5	0.2	58183680.0	112611328.0	58183680.0	112627712.0	658750110.0	640046529.0	90998.0	1458.0	41708859.0	640040847.0	38322.0	208.0	/scratch1/btsheal/work/4f/040f4458bfacc5e2d7a5659426e7eb			1	36397868	SRX2711617
4518	3395474.pbs02	download_runs	SRX1973018	download_runs (SRX1973018)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001046392	1630001057597	1630001228850	182458	163449		3.8	0.2	55111680.0	109682688.0	55111680.0	109699072.0	252354112.0	234369601.0	38717.0	685.0	41708877.0	234363922.0	26257.0	204.0	/scratch1/btsheal/work/4f/b44672d58688b2cf598a23c7077554			1	7306806	SRX1973018
856	3390105.pbs02	download_runs	DRX089006	download_runs (DRX089006)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987038546	1629987047623	1629987118457	79911	66133		5.9	0.1	48279552.0	100642816.0	48279552.0	100659200.0	94207120.0	76522232.0	15575.0	383.0	41708421.0	76516570.0	22278.0	201.0	/scratch1/btsheal/work/50/591c9820804fd3fe88a4f9733ce871			1	2236640	DRX089006
4126	3395081.pbs02	download_runs	SRX015136	download_runs (SRX015136)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999578892	1629999591558	1629999631852	52960	36916		9.6	0.2	53809152.0	107200512.0	53809152.0	107216896.0	36910196.0	19307327.0	7220.0	274.0	41709143.0	19301671.0	25306.0	200.0	/scratch1/btsheal/work/50/bea55c5636adeb57f63817dfe7fcbf			1	947788	SRX015136
4663	3395611.pbs02	download_runs	SRX1977930	download_runs (SRX1977930)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001598332	1630001609969	1630001700901	102569	88597		5.3	0.2	62349312.0	117301248.0	62349312.0	117317632.0	187505021.0	169634102.0	27854.0	561.0	41708903.0	169628421.0	27985.0	201.0	/scratch1/btsheal/work/50/e3c76b926c8b4717f10e53da0d7923			1	23135853	SRX1977930
3080	3393455.pbs02	download_runs	SRX2510633	download_runs (SRX2510633)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995562807	1629995570002	1629995735654	172847	155855		6.3	0.1	50769920.0	102846464.0	50769920.0	102862848.0	593773801.0	575206043.0	81911.0	1335.0	41709077.0	575200362.0	33937.0	205.0	/scratch1/btsheal/work/52/07daa025f12c28ed2a2fe63d0359ce			1	22285941	SRX2510633
2885	3393281.pbs02	download_runs	SRX1761477	download_runs (SRX1761477)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629994851070	1629994859619	1629994916612	65542	56003		8.6	0.1	50958336.0	105209856.0	50958336.0	105226240.0	94598500.0	76913959.0	14985.0	384.0	41708762.0	76908284.0	24117.0	199.0	/scratch1/btsheal/work/52/3ffbbeb87aa561dbae1de253771a07			1	2486150	SRX1761477
2441	3392847.pbs02	download_runs	SRX4171112	download_runs (SRX4171112)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993138387	1629993148373	1629993168627	30240	19049		14.5	0.2	58114048.0	112611328.0	58114048.0	112627712.0	56347805.0	38729443.0	9864.0	311.0	41709761.0	38723767.0	3682.0	212.0	/scratch1/btsheal/work/52/81b55ccbcabce75d044261ded16773			1	1118740	SRX4171112
5539	3397070.pbs02	download_runs	SRX1734600	download_runs (SRX1734600)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630004950266	1630004961047	1630005543609	593343	579768		5.7	0.1	46252032.0	97591296.0	46252032.0	97607680.0	2271382630.0	2208027673.0	323571.0	5984.0	41732619.0	2207984401.0	127211.0	211.0	/scratch1/btsheal/work/52/8dd47947dd7742f2d3f1e6e96ae2b5			8	31055488	SRX1734600
8583	3401789.pbs02	download_runs	SRX2511090	download_runs (SRX2511090)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016485140	1630016492935	1630016841484	356344	328734		5.2	0.2	50851840.0	105209856.0	50851840.0	105226240.0	1142843108.0	1123284379.0	155558.0	2380.0	41709838.0	1123278695.0	58341.0	287.0	/scratch1/btsheal/work/52/bbd6fc856c3843d897c9c49ccc798e			1	9197975	SRX2511090
7278	3399188.pbs02	download_runs	ERX1659567	download_runs (ERX1659567)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011554498	1630011557757	1630012034866	480368	455922		3.5	0.2	62533632.0	117301248.0	62533632.0	117317632.0	930380089.0	911131625.0	152967.0	1975.0	41716048.0	911125943.0	64217.0	201.0	/scratch1/btsheal/work/53/6fd8604b8796259a6994077ccd0c22			1	13929997	ERX1659567
7633	3399801.pbs02	download_runs	SRX157541	download_runs (SRX157541)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012913757	1630012931320	1630013316653	402896	377923		3.5	0.2	56778752.0	111312896.0	56778752.0	111329280.0	836206233.0	817189100.0	115490.0	1796.0	41709228.0	817183431.0	43710.0	205.0	/scratch1/btsheal/work/53/d9bb5baf7f7e8f55d81e488196b8d7			1	36272321	SRX157541
1147	3390981.pbs02	download_runs	SRX1604292	download_runs (SRX1604292)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988280238	1629988293489	1629988364229	83991	66668		5.2	0.1	51003392.0	105209856.0	51003392.0	105226240.0	54745464.0	37128860.0	9956.0	308.0	41711577.0	37123204.0	25377.0	603.0	/scratch1/btsheal/work/53/f25e320a5291f9b0373c3e4dbb95c9			1	1668286	SRX1604292
6355	3398095.pbs02	download_runs	SRX1735005	download_runs (SRX1735005)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008102891	1630008121655	1630008803990	701099	676355		4.9	0.2	55975936.0	109944832.0	55975936.0	109961216.0	2208276806.0	2144866715.0	331497.0	5864.0	41732653.0	2144823443.0	121672.0	196.0	/scratch1/btsheal/work/54/334777a00370c73463a6060be90e8d			8	29981534	SRX1735005
8206	3400912.pbs02	download_runs	SRX157539	download_runs (SRX157539)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015046566	1630015065023	1630015391796	345230	320642		3.3	0.1	51159040.0	105201664.0	51159040.0	105218048.0	605930429.0	587313200.0	85503.0	1358.0	41709904.0	587307531.0	30705.0	240.0	/scratch1/btsheal/work/54/4744180d4c56cc8a63eb2d7c985c70			1	28906220	SRX157539
1985	3392193.pbs02	download_runs	SRX151571	download_runs (SRX151571)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991377246	1629991414836	1629991681605	304359	266221		6.6	0.1	53460992.0	106475520.0	53460992.0	106491904.0	984752040.0	965490776.0	134778.0	2079.0	41730358.0	965485107.0	60598.0	198.0	/scratch1/btsheal/work/54/dc6fd2f9e6a7a061d0e3326a61ccc6			1	23601956	SRX151571
3368	3393738.pbs02	download_runs	SRX210712	download_runs (SRX210712)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996689309	1629996699412	1629996819749	130440	115222		4.6	0.2	46792704.0	99450880.0	46792704.0	99471360.0	201412571.0	183537315.0	30272.0	588.0	41709273.0	183531649.0	21841.0	219.0	/scratch1/btsheal/work/55/3b5dae5475eaf3c8bd5b01d3912c1b			1	8846604	SRX210712
832	3390077.pbs02	download_runs	ERX1477532	download_runs (ERX1477532)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986908903	1629986932434	1629987179002	270099	259985		12.2	0.2	54927360.0	109682688.0	54927360.0	109699072.0	2162638793.0	2141161596.0	334613.0	4321.0	41738237.0	2141155909.0	160788.0	243.0	/scratch1/btsheal/work/55/4352e712a4c64ced1093851c79a0a7			1	29458011	ERX1477532
9576	3402806.pbs02	download_runs	SRX1734748	download_runs (SRX1734748)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630020281038	1630020290591	1630020824343	543305	530503		4.3	0.2	55062528.0	108331008.0	55062528.0	108347392.0	1450252943.0	1400291150.0	211902.0	4006.0	41726561.0	1400258626.0	82798.0	249.0	/scratch1/btsheal/work/55/965f46aab20ce794d3446f8a07a6bb			6	18916121	SRX1734748
1681	3391549.pbs02	download_runs	SRX2095261	download_runs (SRX2095261)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990221345	1629990233400	1629990530943	309598	299062		4.8	0.2	60760064.0	115015680.0	60760064.0	115032064.0	759983482.0	741123116.0	106280.0	1651.0	41709143.0	741117453.0	44495.0	204.0	/scratch1/btsheal/work/55/ba6a343f8319fd8e6d7182ea0ef0ce			1	33516945	SRX2095261
8321	3401281.pbs02	download_runs	SRX1734982	download_runs (SRX1734982)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015495351	1630015532346	1630016159221	663870	624795		5.3	0.2	55603200.0	109944832.0	55603200.0	109961216.0	2110861529.0	2029878691.0	310322.0	6305.0	41741763.0	2029819340.0	109049.0	783.0	/scratch1/btsheal/work/55/c40276ec21e8b075fa33f190df4c4a			11	29237702	SRX1734982
3877	3394769.pbs02	download_runs	SRX2606309	download_runs (SRX2606309)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629998606717	1629998613650	1629998890035	283318	275280		12.4	0.2	54206464.0	107212800.0	54206464.0	107229184.0	2480849157.0	2458901009.0	317911.0	4927.0	41709862.0	2458895322.0	126935.0	214.0	/scratch1/btsheal/work/55/edb66365bee57ed44e6ccdedd73a61			1	18283136	SRX2606309
5754	3397292.pbs02	download_runs	SRX1734567	download_runs (SRX1734567)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005783257	1630005793699	1630007353966	1570709	1555389		3.4	0.1	50249728.0	102846464.0	50249728.0	102862848.0	3580012194.0	3466301707.0	577847.0	10141.0	41757082.0	3466215494.0	227379.0	197.0	/scratch1/btsheal/work/56/8a2a6f9579a76223d251b577372b74			16	49151504	SRX1734567
6648	3398391.pbs02	download_runs	SRX2488474	download_runs (SRX2488474)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630009180685	1630009190087	1630009479249	298564	286204		9.8	0.1	48513024.0	101195776.0	48513024.0	101212160.0	1915724763.0	1894800671.0	250800.0	3852.0	41711019.0	1894794985.0	94184.0	253.0	/scratch1/btsheal/work/56/a59a0023054eeb35dec08d0378f603			1	10586907	SRX2488474
5090	3396564.pbs02	download_runs	SRX1656426	download_runs (SRX1656426)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003147977	1630003159387	1630003463024	315047	258402		10.7	0.1	50905088.0	105209856.0	50905088.0	105226240.0	1979314080.0	1958274964.0	257338.0	3973.0	41711958.0	1958269277.0	94257.0	267.0	/scratch1/btsheal/work/56/ac21f9dc8480c1f0fcd00ca19cb860			1	19169955	SRX1656426
830	3390075.pbs02	download_runs	DRX088909	download_runs (DRX088909)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986898328	1629986911960	1629986972468	74140	61475		9.2	0.2	59830272.0	114298880.0	59830272.0	114315264.0	225564150.0	207649163.0	32353.0	634.0	41708418.0	207643497.0	26082.0	202.0	/scratch1/btsheal/work/56/bd1da352ca7aee8caf5d9a7714942c			1	5732889	DRX088909
3109	3393484.pbs02	download_runs	SRX1881868	download_runs (SRX1881868)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995670526	1629995680715	1629995720620	50094	39261		23.9	0.2	54964224.0	109682688.0	54964224.0	109699072.0	532324951.0	513863034.0	73024.0	1218.0	41708136.0	513857352.0	27349.0	246.0	/scratch1/btsheal/work/56/c1af8f57af906d267a815b5dfdf9e7			1	13822746	SRX1881868
1774	3391657.pbs02	download_runs	SRX1425918	download_runs (SRX1425918)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990533709	1629990642920	1629990801644	267935	161382		13.7	0.2	55664640.0	109944832.0	55664640.0	109961216.0	1486858885.0	1460612410.0	209913.0	3243.0	41713802.0	1460601353.0	85919.0	205.0	/scratch1/btsheal/work/56/d20c81c62e92e798c0b0af5c828976			2	12905998	SRX1425918
9075	3402259.pbs02	download_runs	SRX2710228	download_runs (SRX2710228)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018388690	1630018396824	1630018461811	73121	60795		9.1	0.2	55599104.0	109682688.0	55599104.0	109699072.0	136132471.0	118350921.0	21217.0	463.0	41711808.0	118345242.0	25418.0	203.0	/scratch1/btsheal/work/56/d5d6e9ca5e961be9aaa57443fa214f			1	2255652	SRX2710228
3480	3393840.pbs02	download_runs	SRX3862370	download_runs (SRX3862370)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997088903	1629997100849	1629998074240	985337	964803		5.5	0.2	60854272.0	115425280.0	60854272.0	115441664.0	4160866787.0	4135959227.0	568120.0	8126.0	41711130.0	4135953541.0	226785.0	311.0	/scratch1/btsheal/work/57/261369eb5326e4211db1ce9fa0de8f			1	33942069	SRX3862370
1090	3390925.pbs02	download_runs	SRX2568320	download_runs (SRX2568320)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988068505	1629988078013	1629988132935	64430	57014		22.3	0.2	53841920.0	106921984.0	53841920.0	106938368.0	649521414.0	630835825.0	87404.0	1441.0	41731273.0	630830144.0	32399.0	230.0	/scratch1/btsheal/work/57/d26b08f1e1ac79b9336549da1e0b99			1	7749010	SRX2568320
