task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	fastq_lines	index_bytes	sample_id
8361	3401586.pbs02	kallisto	SRX1397833	kallisto (SRX1397833)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630015659883	1630015664358	1630015684464	24581	16824		143.3	0.6	1736400896.0	2161512448.0	1794400256.0	2222206976.0	3640551548.0	890574838.0	229277.0	50153.0	1785127961.0	1658870.0	65240.0	65.0	/scratch1/btsheal/work/ca/bad15d019e467fff9ba2ca76bff6d1			14317528	973695034	SRX1397833
4601	3395558.pbs02	kallisto	SRX4170802	kallisto (SRX4170802)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630001390088	1630001397038	1630001412049	21961	12881		118.6	3.5	1794543616.0	2222174208.0	1794543616.0	2222206976.0	2003905555.0	345359312.0	161641.0	49112.0	694030721.0	1991956.0	2654.0	51.0	/scratch1/btsheal/work/ca/bb74ecbf28990e70feec48cf2b8158			5507192	973695034	SRX4170802
3706	3394592.pbs02	kallisto	SRX3345219	kallisto (SRX3345219)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629997991863	1629997999401	1629998044326	52463	46037		183.5	3.5	1787490304.0	2219028480.0	1787490304.0	2219061248.0	15285394395.0	4772789300.0	710511.0	57557.0	9548356613.0	2258996.0	284243.0	128.0	/scratch1/btsheal/work/ca/e2cb6b1a3757ee6a85e67250a77039			82720680	973695034	SRX3345219
8860	3402047.pbs02	kallisto	SRX844612	kallisto (SRX844612)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630017532365	1630017541531	1630017709690	177325	164394		53.4	1.8	1779408896.0	2215858176.0	1779408896.0	2215890944.0	18988627773.0	6007275148.0	863553.0	59914.0	12990881192.0	2333129.0	716810.0	51.0	/scratch1/btsheal/work/cb/44b51aeab58c562c9ed677d1b0134e			70087448	973695034	SRX844612
2952	3393345.pbs02	kallisto	SRX4124228	kallisto (SRX4124228)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629995117741	1629995124929	1629995164848	47107	39413		183.8	3.5	1785348096.0	2219028480.0	1785348096.0	2219061248.0	12474015800.0	3835536913.0	594328.0	55769.0	7674104217.0	2132807.0	284224.0	118.0	/scratch1/btsheal/work/cb/7de0305e978f166888fb4efd8572ed			54235696	973695034	SRX4124228
9904	3403484.pbs02	kallisto	SRX1166214	kallisto (SRX1166214)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630022119822	1630022131061	1630025105326	2985504	2969929		52.5	1.8	1778958336.0	2215858176.0	1778958336.0	2215890944.0	220479613762.0	73170847564.0	9190348.0	188019.0	146344504034.0	2243557.0	8284228.0	59.0	/scratch1/btsheal/work/cb/f092ab270b0669373a782966c0c1c7			666009056	973695034	SRX1166214
1863	3391740.pbs02	kallisto	SRX1397839	kallisto (SRX1397839)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629990870420	1629990881296	1629990906268	35848	25326		74.5	3.5	1793249280.0	2222174208.0	1793249280.0	2222206976.0	2360093289.0	463767389.0	176361.0	49339.0	1905190769.0	1670576.0	33338.0	54.0	/scratch1/btsheal/work/cc/1c900f10ad8dc4065628f34e02298a			7459908	973695034	SRX1397839
1526	3391346.pbs02	kallisto	SRX2191101	kallisto (SRX2191101)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629989660086	1629989666820	1629989729552	69466	45435		74.3	3.5	1796530176.0	2222174208.0	1796530176.0	2222206976.0	3752350781.0	928322884.0	233897.0	50224.0	1859661309.0	2140239.0	63129.0	48.0	/scratch1/btsheal/work/cc/3a2b67b4dad8a5178e8545a1e00c5d			20913052	973695034	SRX2191101
8682	3401882.pbs02	kallisto	SRX1479926	kallisto (SRX1479926)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630016886001	1630016891490	1630016919013	33012	23528		142.3	0.7	1794650112.0	2222174208.0	1794650112.0	2222206976.0	7332870213.0	2121891868.0	381865.0	52500.0	4246673725.0	2203018.0	149459.0	86.0	/scratch1/btsheal/work/cc/c4d375cce7d4cd34b94598a867c536			39961048	973695034	SRX1479926
8332	3401460.pbs02	kallisto	SRX528611	kallisto (SRX528611)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630015541348	1630015548021	1630015598647	57299	48026		140.6	0.7	1794469888.0	2222174208.0	1794469888.0	2288263168.0	17307946611.0	5446967982.0	794094.0	58842.0	11870425810.0	2253648.0	311044.0	137.0	/scratch1/btsheal/work/cc/c8a031c75d94f208da47841031c80e			88155904	973695034	SRX528611
7019	3398780.pbs02	kallisto	SRX398813	kallisto (SRX398813)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630010561833	1630010569455	1630010594588	32755	23862		100.0	3.5	1785274368.0	2219028480.0	1786089472.0	2219061248.0	2364673412.0	465561378.0	176551.0	49342.0	934542990.0	1937886.0	34979.0	44.0	/scratch1/btsheal/work/cc/d3d96743b289b1d1112b3c8a14482a			6373240	973695034	SRX398813
5055	3396532.pbs02	kallisto	SRX528559	kallisto (SRX528559)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630003029123	1630003037131	1630003090638	61515	52162		147.4	3.5	1794678784.0	2222174208.0	1794678784.0	2222206976.0	18730534599.0	5921184405.0	852884.0	59747.0	11845116754.0	2274028.0	316438.0	70.0	/scratch1/btsheal/work/cd/2166e8f934ff08f74295d2f13396cc			95802212	973695034	SRX528559
4220	3395164.pbs02	kallisto	SRX3004704	kallisto (SRX3004704)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629999919504	1629999926327	1629999970353	50849	43750		153.4	3.5	1794846720.0	2222174208.0	1794846720.0	2222206976.0	15716876273.0	4916598882.0	728342.0	57831.0	10809712345.0	2241273.0	308720.0	168.0	/scratch1/btsheal/work/cd/86ed4748b203601f50e85a6dce86a5			80594376	973695034	SRX3004704
2559	3392970.pbs02	kallisto	SRX2733566	kallisto (SRX2733566)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629993615026	1629993620916	1629993840802	225776	214466		38.9	3.5	1793867776.0	2222174208.0	1793867776.0	2222206976.0	12313137537.0	3781940881.0	587680.0	55667.0	7566852461.0	2162659.0	292449.0	57.0	/scratch1/btsheal/work/ce/6018731a8c367920d27255adacff71			63116980	973695034	SRX2733566
2305	3392699.pbs02	kallisto	SRX1842934	kallisto (SRX1842934)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629992614173	1629992622121	1629992838594	224421	215352		133.9	3.5	1784889344.0	2215858176.0	1784889344.0	2215890944.0	24941952271.0	7991648055.0	1109580.0	63699.0	15986062298.0	2264923.0	614125.0	44.0	/scratch1/btsheal/work/ce/717fc860285cdf16f842fe50240e80			92877504	973695034	SRX1842934
2158	3392557.pbs02	kallisto	SRX1425918	kallisto (SRX1425918)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629992049941	1629992058035	1629992405215	355274	338437		44.0	3.5	1782865920.0	2215858176.0	1782865920.0	2215890944.0	22780715323.0	7271387536.0	1020265.0	62326.0	14545237674.0	2416715.0	571130.0	51.0	/scratch1/btsheal/work/ce/8ec378de3e65f6deac2c5a40c4fa97			103247984	973695034	SRX1425918
6027	3397739.pbs02	kallisto	SRX398732	kallisto (SRX398732)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630006829244	1630006845655	1630006873265	44021	23262		93.9	3.5	1785454592.0	2219028480.0	1786339328.0	2219061248.0	2305403715.0	445807333.0	174101.0	49304.0	895029930.0	1940378.0	32505.0	49.0	/scratch1/btsheal/work/cf/41bafe99303000def09a3a217f53cb			6102820	973695034	SRX398732
3239	3393608.pbs02	kallisto	SRX2549226	kallisto (SRX2549226)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629996176630	1629996184318	1629996321685	145055	137936		128.5	3.5	1779200000.0	2215858176.0	1779200000.0	2215890944.0	54883564188.0	17972342604.0	2346945.0	82736.0	36920837610.0	2422368.0	1247063.0	61.0	/scratch1/btsheal/work/cf/d398fdc3f93dad5e5310e45edff17d			183363072	973695034	SRX2549226
3585	3393946.pbs02	kallisto	SRX3060281	kallisto (SRX3060281)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629997485937	1629997497737	1629997512742	26805	16848		131.2	3.4	1730834432.0	2156683264.0	1794764800.0	2222206976.0	3352976576.0	795211150.0	217393.0	49970.0	1593411401.0	2153452.0	58004.0	49.0	/scratch1/btsheal/work/d1/1cc4c1b18cee6ff38fed9b1d749fd8			17921480	973695034	SRX3060281
8746	3401944.pbs02	kallisto	SRX366974	kallisto (SRX366974)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630017130829	1630017139534	1630017222513	91684	79988		151.6	0.7	1785176064.0	2219028480.0	1785176064.0	2219061248.0	31922524651.0	10318459086.0	1398055.0	68134.0	20639776678.0	2218755.0	712945.0	99.0	/scratch1/btsheal/work/d1/68f5d9fab1c8623dd6f7e5ea525fe4			131541604	973695034	SRX366974
9841	3403274.pbs02	kallisto	SRX3010508	kallisto (SRX3010508)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630021377647	1630021384721	1630021726279	348632	341498		198.1	0.7	1793077248.0	2219028480.0	1793077248.0	2219061248.0	145796471169.0	48276479050.0	6103999.0	140536.0	96555740986.0	2256572.0	3398747.0	77.0	/scratch1/btsheal/work/d2/7e0582efd076a01f48a0a1c24d8e95			784033344	973695034	SRX3010508
3313	3393689.pbs02	kallisto	SRX159020	kallisto (SRX159020)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629996475705	1629996492029	1629996557635	81930	73974		164.0	3.6	1809870848.0	2233008128.0	1811279872.0	2235727872.0	28526965612.0	9186470020.0	1257730.0	65975.0	18376070762.0	2082636.0	578917.0	48.0	/scratch1/btsheal/work/d2/819937c1138763a3e6e9614ef1cdb0			204155496	973695034	SRX159020
7168	3398955.pbs02	kallisto	SRX1067531	kallisto (SRX1067531)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630011137275	1630011147314	1630012029850	892575	883030		38.1	3.5	1786212352.0	2215858176.0	1786212352.0	2215890944.0	61935408607.0	20322992403.0	2638369.0	87220.0	40648366522.0	2457158.0	1595356.0	43.0	/scratch1/btsheal/work/d2/acfd4f4056d4f60b0a39e3abcac2d2			232093960	973695034	SRX1067531
1057	3390890.pbs02	kallisto	DRX088976	kallisto (DRX088976)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629987955049	1629987962569	1629988042910	87861	80878		76.4	3.5	1796489216.0	2222174208.0	1796489216.0	2222206976.0	8750494764.0	2594113421.0	440450.0	53402.0	5191757274.0	1882787.0	185937.0	43.0	/scratch1/btsheal/work/d2/ebcd71ac6484a1a14fdfbdbec0d9ad			42342604	973695034	DRX088976
6148	3397883.pbs02	kallisto	SRX1705068	kallisto (SRX1705068)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630007269989	1630007289029	1630007394067	124078	105128		69.2	3.5	1785249792.0	2219028480.0	1785249792.0	2219061248.0	12288723391.0	3773808922.0	586670.0	55651.0	7550576381.0	2168741.0	291139.0	47.0	/scratch1/btsheal/work/d3/03ed809f225c7543da8fcaca397645			45927076	973695034	SRX1705068
7625	3399788.pbs02	kallisto	SRX058643	kallisto (SRX058643)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630012880337	1630012892729	1630012931274	50937	42611		48.5	3.6	1806913536.0	2233008128.0	1807331328.0	2235727872.0	3636714866.0	889267624.0	229119.0	50150.0	1782570694.0	1630285.0	66776.0	44.0	/scratch1/btsheal/work/d3/195af103aa575e4d5c19a4ce832026			19660200	973695034	SRX058643
7755	3399971.pbs02	kallisto	ERX1659567	kallisto (ERX1659567)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630013357117	1630013364951	1630013420457	63340	54409		145.9	0.7	1789583360.0	2219028480.0	1789583360.0	2219061248.0	21983840227.0	7005697819.0	987333.0	61818.0	14013987026.0	2352322.0	495724.0	50.0	/scratch1/btsheal/work/d3/f4025529fcb8b7239a5d409ab57e13			111439976	973695034	ERX1659567
5251	3396752.pbs02	kallisto	SRX2095332	kallisto (SRX2095332)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630003811739	1630003819514	1630004148603	336864	326571		40.4	3.5	1797308416.0	2222174208.0	1797308416.0	2222206976.0	21161940185.0	6731651191.0	953364.0	61293.0	13466054241.0	2272077.0	521141.0	70.0	/scratch1/btsheal/work/d4/02d4d0cde9d2c7a7b4bc01c2044211			107603472	973695034	SRX2095332
4495	3395452.pbs02	kallisto	SRX3455457	kallisto (SRX3455457)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630000960824	1630000964151	1630001042638	81814	72864		241.3	3.5	1783951360.0	2219028480.0	1783951360.0	2219061248.0	19941751794.0	6324804133.0	902939.0	60517.0	12652594885.0	2154691.0	414535.0	52.0	/scratch1/btsheal/work/d4/bbfbdecd801b83525abe32b6ff5dd4			73994364	973695034	SRX3455457
1890	3391772.pbs02	kallisto	SRX389824	kallisto (SRX389824)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629990997830	1629991008196	1629991117339	119509	110704		69.6	3.5	1785540608.0	2219028480.0	1785540608.0	2219061248.0	9339136692.0	2790616652.0	464776.0	53776.0	5584185230.0	2172044.0	200683.0	84.0	/scratch1/btsheal/work/d4/c62e67b9078e8ec3e52edd5da099f2			39527396	973695034	SRX389824
1063	3390898.pbs02	kallisto	ERX1534863	kallisto (ERX1534863)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629987972345	1629987978846	1629988067939	95594	82870		67.9	3.5	1794269184.0	2222174208.0	1794269184.0	2288263168.0	7629667339.0	2220802280.0	394131.0	52689.0	5418240133.0	2180783.0	147793.0	54.0	/scratch1/btsheal/work/d4/d17d57361ed2344c7d300c3e228f74			35966460	973695034	ERX1534863
7978	3400193.pbs02	kallisto	SRX1418398	kallisto (SRX1418398)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630014237358	1630014252247	1630014616406	379048	369428		39.6	3.5	1788747776.0	2215858176.0	1788747776.0	2215890944.0	26500166933.0	8511118942.0	1173975.0	64690.0	17024872074.0	2330921.0	656041.0	46.0	/scratch1/btsheal/work/d5/e52e0fbc924e3ac3e38d0d2d0363f7			148235872	973695034	SRX1418398
7225	3399051.pbs02	kallisto	SRX2248185	kallisto (SRX2248185)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630011363673	1630011374502	1630011773684	410011	398251		86.6	3.5	1783369728.0	2215858176.0	1783369728.0	2282999808.0	44370996887.0	14468131236.0	1912503.0	76052.0	28938758714.0	2399895.0	1128389.0	45.0	/scratch1/btsheal/work/d6/7a17cb451ef395b50391ee3f04403d			146200408	973695034	SRX2248185
4376	3395336.pbs02	kallisto	SRX1734747	kallisto (SRX1734747)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630000520671	1630000525581	1630000590534	69863	61876		166.3	3.5	1785651200.0	2219028480.0	1785651200.0	2219061248.0	22581021341.0	7204613420.0	1012009.0	62195.0	14412107917.0	2207462.0	397016.0	50.0	/scratch1/btsheal/work/d6/a3ccf50d8fc2b8b87a79c42ff6694b			84536468	973695034	SRX1734747
3136	3393505.pbs02	kallisto	SRX1604104	kallisto (SRX1604104)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629995761127	1629995765641	1629995785690	24563	15691		136.0	3.3	1675943936.0	1698951168.0	1675943936.0	1698983936.0	2976487051.0	669518112.0	201834.0	49731.0	1342418393.0	1956917.0	31101.0	87.0	/scratch1/btsheal/work/d6/eef63e7c00615ae32614d7eceff7ef			11333728	973695034	SRX1604104
4901	3396371.pbs02	kallisto	SRX4124200	kallisto (SRX4124200)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630002460813	1630002466007	1630002515884	55071	46203		193.4	3.5	1783382016.0	2219028480.0	1783382016.0	2219061248.0	15652250289.0	4894963324.0	725671.0	57790.0	9792927209.0	2147722.0	320026.0	50.0	/scratch1/btsheal/work/d7/275da3cf3fce0fed55d078d4f5f7f8			69052640	973695034	SRX4124200
5650	3397174.pbs02	kallisto	SRX386472	kallisto (SRX386472)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630005382863	1630005391280	1630005411283	28420	17703		96.9	3.4	1735868416.0	2161512448.0	1794105344.0	2222206976.0	1915416802.0	315539588.0	157984.0	49056.0	635038654.0	1668271.0	19523.0	42.0	/scratch1/btsheal/work/d7/8fea967b14437cec80aa5fbab6104a			5036828	973695034	SRX386472
7129	3398885.pbs02	kallisto	SRX2327321	kallisto (SRX2327321)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630010981984	1630010991489	1630011450156	468172	453753		42.6	3.5	1782444032.0	2215858176.0	1782444032.0	2215890944.0	30239394688.0	9757450942.0	1328498.0	67064.0	20491391689.0	2253664.0	761684.0	51.0	/scratch1/btsheal/work/d7/ed85f8dbda0f3a2ad1673271ed6f97			102079640	973695034	SRX2327321
961	3390774.pbs02	kallisto	DRX026439	kallisto (DRX026439)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629987497792	1629987507605	1629987577579	79787	69506		79.4	3.6	1808953344.0	2233008128.0	1810481152.0	2235727872.0	7690222889.0	2241038714.0	396634.0	52728.0	4484909358.0	2232038.0	160914.0	49.0	/scratch1/btsheal/work/d8/8ee95a82c34bb6a38f00f6367e4560			43397812	973695034	DRX026439
9667	3402960.pbs02	kallisto	SRX283767	kallisto (SRX283767)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630020630739	1630020643990	1630020784415	153676	138872		34.6	1.8	1794772992.0	2222174208.0	1794772992.0	2222206976.0	8542682774.0	2525129801.0	431863.0	53270.0	6026917834.0	2169451.0	263192.0	49.0	/scratch1/btsheal/work/d8/958ccc7f72b446c9f8b641963ac5f0			40889404	973695034	SRX283767
2402	3392805.pbs02	kallisto	SRX1397857	kallisto (SRX1397857)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629992985500	1629992998661	1629993025303	39803	27090		73.1	3.5	1782321152.0	2160476160.0	1793654784.0	2288263168.0	2030825445.0	353991930.0	162754.0	49130.0	1685678873.0	1651065.0	23863.0	60.0	/scratch1/btsheal/work/d9/a209f5e662e54d9f7c690c8b9cb327			5696528	973695034	SRX1397857
4420	3395380.pbs02	kallisto	SRX3699490	kallisto (SRX3699490)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630000679035	1630000687062	1630000728947	49912	39212		201.2	3.5	1785626624.0	2219028480.0	1785626624.0	2219061248.0	10599311865.0	3210552121.0	516854.0	54577.0	6424301601.0	2049322.0	223193.0	50.0	/scratch1/btsheal/work/d9/be831c332e2e63d092882076136d4c			54223264	973695034	SRX3699490
9705	3403025.pbs02	kallisto	SRX1734558	kallisto (SRX1734558)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630020774986	1630020784516	1630020859689	84703	74193		161.2	0.7	1784983552.0	2219028480.0	1784983552.0	2219061248.0	30537292534.0	9856722554.0	1340808.0	67253.0	19716288601.0	2226263.0	783520.0	96.0	/scratch1/btsheal/work/d9/f379896b71227dc4b490dcc10cfb99			116504396	973695034	SRX1734558
9656	3402941.pbs02	kallisto	SRX890378	kallisto (SRX890378)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630020589785	1630020596118	1630020673942	84157	78440		197.6	0.7	1784717312.0	2219028480.0	1784717312.0	2285641728.0	32368712058.0	10467176585.0	1416494.0	68418.0	20937234886.0	2207145.0	738339.0	85.0	/scratch1/btsheal/work/da/3f3ff18e6be3c7dca912c0ea79660e			119517992	973695034	SRX890378
6069	3397811.pbs02	kallisto	SRX2369540	kallisto (SRX2369540)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630006988282	1630007010586	1630007757933	769651	748314		52.0	3.5	1781166080.0	2215858176.0	1781166080.0	2215890944.0	58442611915.0	19158681568.0	2494025.0	84998.0	38319835402.0	2411883.0	1492813.0	46.0	/scratch1/btsheal/work/da/54dc200cde6454c2656d600a7a0009			200470440	973695034	SRX2369540
8118	3400771.pbs02	kallisto	SRX1247592	kallisto (SRX1247592)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630014724662	1630014808523	1630014889374	164712	74585		153.5	2.6	1783218176.0	2219028480.0	1783218176.0	2219061248.0	30304972146.0	9779335167.0	1331208.0	67106.0	19561408897.0	2278725.0	915547.0	61.0	/scratch1/btsheal/work/da/bee0f691bc73225fdbd0a487189f59			113626732	973695034	SRX1247592
1966	3391973.pbs02	kallisto	SRX1700843	kallisto (SRX1700843)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629991306841	1629991309837	1629991455046	148205	137086		55.3	3.5	1783853056.0	2219028480.0	1783853056.0	2219061248.0	12798991670.0	3943883838.0	607758.0	55976.0	7890755217.0	2154238.0	298881.0	48.0	/scratch1/btsheal/work/db/9f9c8ba6b852bdfb472832d85b7ada			47983052	973695034	SRX1700843
8362	3401589.pbs02	kallisto	SRX317893	kallisto (SRX317893)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630015672982	1630015684525	1630015740391	67409	62010		217.2	0.7	1782579200.0	2219028480.0	1782579200.0	2219061248.0	18101532185.0	5711418271.0	826890.0	59347.0	11425781738.0	2175412.0	459655.0	61.0	/scratch1/btsheal/work/db/e0dc36959cef2c404ed348e8e291eb			65694616	973695034	SRX317893
3859	3394732.pbs02	kallisto	SRX384025	kallisto (SRX384025)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629998538705	1629998545556	1629998683890	145185	137561		157.5	3.5	1794887680.0	2222174208.0	1794887680.0	2222206976.0	54597041699.0	17876696658.0	2335099.0	82550.0	35756121478.0	2283917.0	1323336.0	52.0	/scratch1/btsheal/work/dc/06c8b469fa26a608c3d82706ac6a99			286530984	973695034	SRX384025
4241	3395189.pbs02	kallisto	SRX1734758	kallisto (SRX1734758)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630000012368	1630000020383	1630000090918	78550	71809		175.1	3.5	1782988800.0	2219028480.0	1782988800.0	2219061248.0	27794422513.0	8942415748.0	1227458.0	65510.0	17887708697.0	2209398.0	538422.0	53.0	/scratch1/btsheal/work/dc/3deca0fc9af02a436b0178edb2325b			104872376	973695034	SRX1734758
9492	3402668.pbs02	kallisto	SRX4170088	kallisto (SRX4170088)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630019973363	1630019982579	1630020014989	41626	31822		63.4	3.5	1794207744.0	2222174208.0	1794207744.0	2222206976.0	2027137037.0	353008076.0	162601.0	49127.0	1683219933.0	1896681.0	27151.0	94.0	/scratch1/btsheal/work/dd/32881e6c74929576526cde063c9bf7			5631008	973695034	SRX4170088
1530	3391351.pbs02	kallisto	SRX2752585	kallisto (SRX2752585)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629989681926	1629989692960	1629989799122	117196	108582		88.0	3.5	1795956736.0	2222174208.0	1795956736.0	2222206976.0	10914242397.0	3315480008.0	529868.0	54777.0	6634255701.0	2000166.0	238973.0	45.0	/scratch1/btsheal/work/dd/671b442cfa1a516fdcddbb4ebe220a			54465324	973695034	SRX2752585
8840	3402032.pbs02	kallisto	SRX1734982	kallisto (SRX1734982)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630017468161	1630017481439	1630017551583	83422	73429		161.0	0.7	1785171968.0	2219028480.0	1785171968.0	2219061248.0	30649872274.0	9894246214.0	1345461.0	67325.0	19791341717.0	2223361.0	660155.0	82.0	/scratch1/btsheal/work/dd/816caf10b2d5fa62edbbeb820a589b			116950808	973695034	SRX1734982
